"CRN","ACCESS_CTRL","ADJ_RDWY_SEQ","LANE_COUNT","OFFSET","RDWY_COUNTY","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2021094767","","4","02","","67","W","3","4","","","20","ROCKLAND ST"
"2021069870","3","3","2","2079","67","W","3","2","0013","0010","25","BALTIMORE AV"
"2021006196","3","3","3","0","67","N","3","2","0001","0320","45","ROOSEVELT BL"
"2021078756","3","5","3","0","67","E","5","2","1018","0080","45","GRANT AV"
"2021049857","","4","02","","67","S","3","4","","","","54TH ST"
"2021117578","3","3","4","2278","67","N","3","2","0001","0070","35","CITY AV"
"2021074039","3","3","2","290","67","S","3","2","3007","0091","35","KELLY DR"
"2021041583","","4","01","","67","E","3","4","","","20","SILVER ST"
"2021123297","3","3","3","459","67","N","3","2","0532","0020","35","BUSTLETON AV"
"2021070057","1","3","3","1331","67","W","3","1","0076","3431","50","SCHUYLKILL EX"
"2021108066","","3","02","","67","N","3","4","","","30","SOUTH ST"
"2021053654","3","3","02","1022","67","W","3","2","1004","0020","30","ERIE AV"
"2021087834","3","3","6","1132","67","E","3","2","3010","0080","30","MARKET ST"
"2021042493","3","4","2","2152","67","S","4","2","4003","0011","40","WISSAHICKON AV"
"2021112584","","5","02","","67","S","5","4","","","25","DEVEREAUX AV"
"2021097863","1","3","4","1016","67","N","3","1","0095","0260","55","DELAWARE EX"
"2021076241","","3","99","","67","E","3","4","","","30","FORD RD"
"2021097539","","4","02","","67","S","3","4","","","","GERMANTOWN AV"
"2021037303","","3","02","","67","W","3","4","","","25","HUNTING PARK AV"
"2021088596","","4","01","","67","S","4","4","","","20","ERDRICK ST"
"2021022421","3","5","2","0","67","E","5","2","2007","0010","25","FRANKFORD AV"
"2021106708","","3","01","","67","S","4","4","","","20","18TH ST"
"2021020657","3","3","03","0","67","N","3","2","4004","0040","35","OLNEY AV"
"2021014689","","3","02","","67","W","4","4","","","20","BUIST AV"
"2021071453","3","4","3","584","67","S","4","2","0611","0101","30","BROAD ST"
"2021035578","","5","02","","67","S","5","4","","","","PASCHALL AV"
"2021110762","3","6","3","0","67","S","6","2","2009","0091","30","ARAMINGO AV"
"2021070424","3","4","1","2577","67","S","4","2","2007","0121","25","FRANKFORD AV"
"2021006503","","5","99","","67","S","5","4","","","25","S 48TH ST"
"2021114312","3","3","02","0","67","W","3","2","0003","0101","35","WALNUT ST"
"2021057099","","4","01","","67","N","3","4","","","20","13TH ST"
"2021028653","","3","02","","67","W","3","4","","","20","COMLY ST"
"2021090589","","4","02","","67","N","4","4","","","30","TWENTYFIFTH ST"
"2021088779","3","3","2","1193","67","W","3","2","0003","0061","35","WALNUT ST"
"2021021966","","3","02","","67","W","4","4","","","20","THOMPSON ST"
"2021113460","","4","02","","67","N","3","4","","","25","80TH ST"
"2021070422","","4","02","","67","W","4","4","","","20","WAKELING ST"
"2021013296","3","4","2","0","67","W","4","2","0291","0141","25","BROAD ST"
"2021115313","3","3","2","0","67","E","3","2","2008","0040","30","GIRARD AV"
"2021054077","1","3","3","10","67","S","3","1","0095","0211","55","DELAWARE EX"
"2021027331","3","3","3","3390","67","N","3","2","6001","0200","40","ROOSEVELT BL"
"2021103683","3","4","2","1661","67","W","4","2","0291","0111","25","PENROSE AV"
"2021071001","3","3","3","0","67","N","3","2","0001","0320","45","ROOSEVELT BL"
"2021083491","3","3","3","1699","67","N","3","2","0611","0120","30","BROAD ST"
"2021057096","","4","02","","67","E","3","4","","","","UNRUH AV"
"2021077890","3","3","2","3613","67","E","3","2","0073","0110","35","NEW STATE RD"
"2021081278","","3","02","","67","E","3","4","","","20","LONGSHORE AV"
"2021049279","3","3","4","1138","67","N","3","2","0611","0070","30","BROAD ST"
"2022001127","3","3","2","411","67","E","3","2","1002","0020","35","CHELTENHAM AV"
"2021084859","1","3","4","1241","67","N","3","1","0095","0260","55","DELAWARE EX"
"2021035561","","3","02","","67","E","4","4","","","20","FILLMORE ST"
"2021113886","3","3","4","1942","67","S","3","2","0030","0010","30","LANCASTER AV"
"2021090675","3","3","3","2252","67","S","3","2","3015","0040","25","COBBS CREEK PY"
"2021016883","3","6","2","0","67","S","6","2","4003","0011","40","WISSAHICKON AV"
"2021128203","1","3","4","2459","67","N","3","1","0095","0134","55","DELAWARE EX"
"2021031598","3","4","1","2143","67","W","4","2","3010","0041","30","MARKET ST"
"2021106351","3","3","2","2439","67","N","3","2","1011","0070","30","WELSH RD"
"2021073966","3","3","2","1807","67","E","3","2","3010","0110","25","MARKET ST"
"2021046570","","3","01","","67","N","3","4","","","30","16TH ST"
"2021078358","1","3","1","258","67","E","3","2","8041","0010","20","RAMP M RD"
"2021085182","","4","01","","67","N","4","4","","","","TWENTYSECOND ST"
"2021006009","","4","99","","67","N","4","4","","","20","WOMRATH ST"
"2021115332","","4","02","","67","W","4","4","","","25","MONTGOMERY AV"
"2021069840","3","3","2","0","67","N","3","2","1007","0040","25","TACONY ST"
"2021008285","3","3","2","311","67","N","3","2","1009","0070","25","BUSTLETON AV"
"2021118426","","4","02","","67","W","3","4","","","20","KINSEY ST"
"2021058559","1","3","2","4926","67","W","3","1","0076","3445","50","SCHUYLKILL EX"
"2021022581","3","3","02","575","67","E","3","2","3021","0030","25","ELMWOOD AV"
"2021089145","","4","02","","67","W","4","4","","","20","HAWORTH ST"
"2021064230","","4","02","","67","W","3","4","","","","BUIST AV"
"2021032603","","4","02","","67","E","4","4","","","","JUNIATA ST"
"2021122609","","5","02","","67","S","5","4","","","","FIFTH ST"
"2021081324","3","7","2","0","67","N","7","2","2001","0010","30","OREGON AV"
"2021022257","3","3","2","0","67","B","3","2","4004","0030","35","CHEW AV"
"2021116308","","4","02","","67","N","4","4","","","","SIXTIETH ST"
"2021106850","3","3","2","818","67","E","3","2","2004","0010","25","MARKET ST"
"2021067071","1","3","3","1754","67","W","3","1","0076","3415","50","SCHUYLKILL EX"
"2021021419","3","4","4","901","67","S","4","2","0611","0131","30","BROAD ST"
"2021070388","3","3","2","2203","67","W","3","2","1018","0090","45","GRANT AV"
"2021048562","3","3","2","0","67","N","3","2","1001","0060","35","RISING SUN AV"
"2021121654","","3","02","","67","W","3","4","","","20","SPRUCE ST"
"2021022507","3","3","4","1277","67","S","3","2","0611","0121","30","BROAD ST"
"2021013635","","3","02","","67","E","3","4","","","25","GODFREY AV"
"2021103150","3","3","2","1127","67","N","3","2","1009","0080","25","BUSTLETON AV"
"2021015860","","4","02","","67","N","3","4","","","","MUSGRAVE ST"
"2021107465","","4","01","","67","W","3","4","","","30","LOMBARD ST"
"2021074714","3","3","2","1518","67","N","3","2","1009","0130","25","BUSTLETON AV"
"2021077176","3","3","2","0","67","E","3","2","4002","0120","30","GODFREY AV"
"2021064150","","5","01","","67","E","5","4","","","35","TIOGA ST"
"2021069903","","4","01","","67","N","3","4","","","25","CAMBRIDGE ST"
"2021101076","","4","02","","67","S","3","4","","","","54TH ST"
"2021073270","3","3","3","1879","67","S","3","2","0532","0071","35","BUSTLETON AV"
"2021032993","1","4","1","475","67","N","4","2","8012","0520","20","RAMP D RD"
"2021084235","1","4","1","960","67","N","4","2","8015","0010","20","RAMP C RD"
"2021028298","3","3","1","959","67","W","3","2","0291","0041","45","PENROSE AV"
"2021104975","","4","01","","67","N","3","4","","","20","9TH ST"
"2021006312","1","3","4","101","67","S","3","1","0095","0191","55","DELAWARE EX"
"2021071639","","3","01","","67","N","3","4","","","20","MARLYN RD"
"2021041070","3","3","2","1007","67","N","3","2","4004","0030","35","CHEW AV"
"2021110384","3","4","3","2311","67","N","4","2","2009","0090","30","ARAMINGO AV"
"2021070456","3","4","1","1834","67","S","4","2","3003","0041","40","THIRTYFOURTH ST"
"2021014471","3","3","2","76","67","S","3","2","0013","0110","25","THIRTYTHIRD ST"
"2021071404","","5","01","","67","W","5","4","","","","BLAVIS ST"
"2021004388","3","3","3","1587","67","N","3","2","2007","0150","30","FRANKFORD AV"
"2021058295","3","6","2","0","67","W","6","2","2008","0031","30","GIRARD AV"
"2021079817","1","3","3","500","67","S","3","1","0095","0171","55","DELAWARE EX"
"2021083405","3","3","3","1448","67","S","3","2","0001","0201","40","ROOSEVELT BL"
"2021024521","","4","02","","67","S","3","4","","","","GREENE ST"
"2022011935","","3","02","","67","U","4","4","","","","6TH ST"
"2021115791","3","3","2","1179","67","E","3","2","0013","0050","25","BALTIMORE AV"
"2021053640","","3","02","","67","S","3","4","","","","GERMANTOWN AV"
"2021121460","3","5","2","374","67","N","5","2","3031","0010","35","MARSHALL RD"
"2021032753","3","3","2","212","67","S","3","2","1004","0110","30","TORRESDALE AV"
"2021092860","3","4","2","2081","67","W","4","2","2014","0061","25","LEHIGH AV"
"2021083002","","3","01","","67","N","3","4","","","20","B ST"
"2021015543","","3","02","","67","E","3","4","","","20","GLENWOOD AV"
"2021085875","3","3","3","880","67","N","3","2","0013","0250","30","FRANKFORD AV"
"2021035609","","4","01","","67","N","3","4","","","20","FAIRHILL ST"
"2021084156","","3","02","","67","S","3","4","","","20","23RD ST"
"2021069824","","6","02","","67","W","6","4","","","30","WOODLAND AV"
"2021013525","1","3","4","1043","67","N","3","1","0095","0210","55","DELAWARE EX"
"2021084817","","4","02","","67","S","3","4","","","","TINICUM BL"
"2021048223","","5","02","","67","W","5","4","","","25","DAUPHIN ST"
"2021113297","3","4","2","899","67","S","4","2","3017","0061","35","FIFTYSECOND ST"
"2021038476","","3","01","","67","W","4","4","","","20","OXFORD ST"
"2021101036","","3","02","","67","E","3","4","","","30","WYOMING AV"
"2021128664","","3","02","","67","S","4","4","","","25","5TH ST"
"2021037267","1","3","3","1913","67","W","3","1","0076","3425","50","SCHUYLKILL EX"
"2021124259","1","3","4","373","67","S","3","1","0095","0251","55","DELAWARE EX"
"2021019840","1","3","3","1008","67","N","3","2","0001","0090","50","ROOSEVELT BOULEVARD EX"
"2022003845","1","3","2","3180","67","W","3","1","0676","0015","55","VINE STREET EX"
"2021080460","3","4","1","3688","67","W","4","2","0030","0061","30","GIRARD AV"
"2021006904","3","3","2","0","67","N","3","2","1007","0030","25","TACONY ST"
"2021117012","1","3","3","1469","67","N","3","1","0095","0230","55","DELAWARE EX"
"2021070498","3","3","3","408","67","N","3","2","1005","0070","35","CASTOR AV"
"2021124408","","5","99","","67","S","5","4","","","","MONUMENT RD"
"2021019518","","4","02","","67","N","3","4","","","20","ROWLAND AV"
"2021002597","","4","02","","67","N","4","4","","","","LEONARD ST"
"2021094788","","6","02","","46","E","6","4","","","25","GRAVERS LN"
"2021006012","3","6","2","633","67","S","6","2","1009","0015","25","BRIDGE ST"
"2021105611","","4","01","","67","S","3","4","","","20","CLARIDGE ST"
"2021079997","1","3","4","248","67","S","3","1","0095","0301","55","DELAWARE EX"
"2021096692","3","4","2","408","67","W","4","2","2008","0061","30","GIRARD AV"
"2021053592","3","5","2","0","67","N","5","2","3013","0010","35","ISLAND AV"
"2021124022","","5","02","","67","N","4","4","","","30","OXFORD AV"
"2021045008","3","4","02","0","67","S","4","2","2007","0110","25","FRANKFORD AV"
"2021120688","1","3","4","1742","67","S","3","1","0095","0301","55","DELAWARE EX"
"2021064207","3","3","2","306","67","E","3","2","1011","0080","30","WELSH RD"
"2021041092","3","3","2","0","67","E","3","2","1005","0040","30","CASTOR AV"
"2021081856","","3","02","","67","N","4","4","","","20","K ST"
"2021075043","3","3","3","1740","67","N","3","2","0611","0110","30","BROAD ST"
"2021128675","3","3","3","2309","67","S","3","2","6001","0231","40","ROOSEVELT BL"
"2021053594","","4","01","","67","E","4","4","","","","MANHEIM ST"
"2021012805","","4","01","","67","W","4","4","","","20","OXFORD ST"
"2021122688","3","3","2","0","67","E","3","2","0291","0026","40","BARTRAM AV"
"2021090326","3","3","4","0","67","N","3","2","0611","0060","30","BROAD ST"
"2021011796","","3","02","","67","E","3","4","","","25","SPRINGFIELD AV"
"2021077145","","3","01","","67","W","4","4","","","25","NORRIS ST"
"2021073687","","4","01","","67","N","4","4","","","","ELEVENTH ST"
"2021047248","","3","02","","67","W","4","4","","","20","VENANGO ST"
"2021057165","3","3","2","916","67","E","3","2","1002","0034","35","CHELTENHAM AV"
"2021031825","1","3","3","2073","67","S","3","1","0095","0165","55","DELAWARE EX"
"2021128653","1","3","3","1776","67","W","3","1","0076","3415","50","SCHUYLKILL EX"
"2021056160","","5","02","","67","W","5","4","","","20","DIAMOND ST"
"2021015472","","5","04","","67","W","4","4","","","","PATTISON AV"
"2021097825","1","3","5","615","67","S","3","1","0095","0255","55","DELAWARE EX"
"2021053621","","4","01","","67","E","3","4","","","25","ADDISON ST"
"2021102529","","4","02","","67","N","3","4","","","","F ST"
"2021117367","1","3","2","199","67","N","3","2","8047","0780","20","RAMP RD"
"2021064317","","4","01","","67","W","3","4","","","25","W YORK ST"
"2021126367","3","4","3","0","67","E","4","2","4009","0040","35","BERKLEY ST"
"2021071682","1","3","4","1872","67","S","3","1","0095","0251","55","DELAWARE EX"
"2021120521","1","6","2","425","67","E","6","2","8014","0500","20","RAMP A RD"
"2021080109","","3","99","","67","N","4","4","","","15","BRADFORD ST"
"2021002754","","6","99","","67","U","6","4","","","","BETTS ST"
"2021087577","","4","02","","67","W","4","4","","","25","SPRINGFIELD AV"
"2021048566","","3","02","","67","W","3","4","","","20","CATHARINE ST"
"2021113254","","3","01","","67","S","4","4","","","25","24TH ST"
"2021117742","1","3","3","173","67","W","3","1","0076","3421","50","SCHUYLKILL EX"
"2021044765","3","3","03","1632","67","E","3","2","0003","0050","35","CHESTNUT ST"
"2021070960","3","3","5","1420","67","W","3","2","1008","0060","25","LEVICK ST"
"2021026749","","4","02","","67","N","3","4","","","","LIMEKILN PK"
"2021100831","","3","01","","67","N","4","4","","","20","VANDIKE ST"
"2021048871","","3","02","","67","N","4","4","","","25","55TH ST"
"2021072989","3","4","2","658","67","S","4","2","1009","0121","25","BUSTLETON AV"
"2021031673","3","3","2","0","67","E","3","2","2016","0030","30","ALLEGHENY AV"
"2021076217","3","5","2","2013","67","E","5","2","3015","0130","25","SIXTYTHIRD ST"
"2021057169","","3","02","","67","E","4","4","","","25","WINDRIM AV"
"2021048873","3","5","3","2919","67","N","5","2","3017","0080","35","PARKSIDE AV"
"2021078971","","4","02","","67","W","3","4","","","25","EASTWICK AV"
"2021028651","","4","02","","67","E","4","4","","","","CHELTEN AV"
"2021077857","3","4","3","0","67","S","4","2","0611","0061","30","BROAD ST"
"2021064375","3","4","2","613","67","B","3","2","1001","0020","30","RISING SUN AV"
"2021099953","","4","02","","67","N","4","4","","","","OLD YORK RD"
"2021020657","","4","02","","67","N","5","4","","","","PENN BL"
"2021012726","","4","02","","67","N","4","4","","","","MASCHER ST"
"2021071453","","5","02","","67","W","5","4","","","","RISING SUN AV"
"2021022871","3","3","1","1827","67","N","3","2","2007","0130","25","FRANKFORD AV"
"2021110762","3","4","3","0","67","W","4","2","1007","0031","25","TACONY ST"
"2021072878","3","3","03","2553","67","W","3","2","2016","0080","30","ALLEGHENY AV"
"2021006503","3","3","1","3300","67","E","3","2","3010","0030","25","MARKET ST"
"2021117522","1","3","3","1112","67","W","3","1","0076","3395","50","SCHUYLKILL EX"
"2021071073","3","3","1","510","67","E","3","2","3010","0030","25","MARKET ST"
"2021053596","3","3","2","586","67","E","3","2","4021","0030","25","EASTON RD"
"2021104952","","4","02","","67","S","3","4","","","20","N 33RD ST"
"2021102268","","3","01","","67","N","4","4","","","20","RUTLAND ST"
"2021021966","","4","02","","67","N","3","4","","","","57TH ST"
"2021113460","","3","04","","67","W","4","4","","","20","LINDBERGH BL"
"2021072644","","3","01","","67","S","3","4","","","20","8TH ST"
"2021007787","","5","02","","67","W","5","4","","","25","ONTARIO ST"
"2021115650","3","3","2","763","67","N","3","2","2009","0100","30","HARBISON AV"
"2021037720","","4","01","","67","N","3","4","","","25","NATRONA ST"
"2021008749","","4","02","","67","W","4","4","","","","TYSON AV"
"2021103683","","6","02","","67","E","7","4","","","","PACKER AV"
"2021045418","3","4","2","2625","67","S","4","2","0532","0051","35","BUSTLETON AV"
"2021083491","","5","02","","67","E","5","4","","","25","HUNTING PARK AV"
"2021057096","","3","02","","67","N","4","4","","","25","LORETTO AV"
"2021046063","","3","02","","67","W","4","4","","","25","WINDRIM AV"
"2021112353","","3","02","","67","E","4","4","","","35","RED LION RD"
"2021019100","","4","99","","67","W","4","4","","","25","WASHINGTON AV"
"2022001127","","5","02","","67","N","5","4","","","25","SEVENTH ST"
"2021069905","","3","02","","67","W","4","4","","","25","66TH AV"
"2021076949","1","3","3","2244","67","E","3","1","0076","3424","50","SCHUYLKILL EX"
"2021113886","","4","02","","67","W","4","4","","","","WOODBINE AV"
"2021103320","1","3","2","5092","67","E","3","1","0076","3444","50","SCHUYLKILL EX"
"2021016883","3","5","2","0","67","N","5","2","4003","0010","40","WISSAHICKON AV"
"2021107770","","3","03","","67","E","4","4","","","25","HUNTING PARK AV"
"2021031598","3","3","1","2159","67","E","3","2","3010","0040","25","MARKET ST"
"2022079820","3","3","2","1219","67","N","3","2","3019","0060","35","ESSINGTON AV"
"2021112826","","6","02","","67","E","6","4","","","","PASSYUNK AV"
"2021049743","","4","02","","67","S","5","4","","","","FIFTYNINTH ST"
"2022000034","3","3","4","2145","67","N","3","2","0611","0080","30","BROAD ST"
"2021064406","","4","02","","67","W","4","4","","","","COULTER ST"
"2021000089","","3","2","","67","W","3","4","","","25","DYRE ST"
"2021112730","3","3","2","1156","67","S","3","2","4005","0060","25","GERMANTOWN AV"
"2021073693","","4","01","","67","E","5","4","","","","CROSS ST"
"2021012806","","3","99","","67","N","3","4","","","25","STENTON AV"
"2021126252","","4","01","","67","E","4","4","","","20","JEFFERSON ST"
"2021054207","","5","01","","67","E","5","4","","","","YORK ST"
"2021022581","","4","02","","67","S","4","4","","","","SIXTYFIRST ST"
"2021077063","","3","02","","67","W","3","4","","","35","RED LION RD"
"2021081133","3","4","1","1704","67","W","4","2","3010","0011","25","MARKET ST"
"2021035564","3","3","3","1987","67","N","3","2","2007","0150","30","FRANKFORD AV"
"2021122609","3","3","2","895","67","E","3","2","2001","0020","30","OREGON AV"
"2021081324","3","6","2","1858","67","S","6","2","0611","0007","35","BROAD ST"
"2021022257","","4","99","","67","E","4","4","","","25","HIGH ST"
"2021111047","","3","01","","67","E","3","4","","","20","RIPLEY ST"
"2021106850","3","4","1","784","67","W","4","2","2004","0011","25","MARKET ST"
"2021038453","","3","03","","67","W","4","4","","","30","WASHINGTON AV"
"2021021419","","5","99","","67","E","5","4","","","","BLAVIS ST"
"2021099904","","4","02","","67","N","3","4","","","25","9TH ST"
"2021048562","","4","99","","67","E","4","4","","","20","KNORR ST"
"2021123217","","4","01","","67","S","3","4","","","20","12TH ST"
"2021050682","3","3","2","1343","67","N","3","2","1020","0030","35","PHILMONT AV"
"2021035509","3","3","2","1312","67","E","3","2","2004","0010","25","MARKET ST"
"2021103916","3","5","02","0","67","W","5","2","4007","0010","25","CLARISSA ST"
"2021007049","","4","02","","67","N","3","4","","","","OLD YORK RD"
"2021107778","3","3","3","2278","67","E","5","2","2016","0080","30","ALLEGHENY AV"
"2021051165","","4","01","","67","E","3","4","","","20","HOWELL ST"
"2021091267","3","3","2","2334","67","N","3","2","0291","0140","25","BROAD ST"
"2021102252","","3","01","","67","N","3","4","","","20","ORMES ST"
"2021028393","","5","02","","67","E","5","4","","","25","WINDRIM AV"
"2021110483","3","4","2","309","67","S","4","2","3005","0131","35","BELMONT AV"
"2021038489","3","4","3","1582","67","W","4","2","2014","0091","25","LEHIGH AV"
"2021006391","3","3","2","979","67","W","3","2","0013","0050","25","BALTIMORE AV"
"2021097929","3","3","1","1072","67","E","3","2","3010","0030","25","MARKET ST"
"2021048874","","3","01","","67","E","3","4","","","20","WHARTON ST"
"2021104127","","4","02","","67","W","3","4","","","20","CLIVEDEN ST"
"2021006021","","5","01","","67","E","5","4","","","20","MORRIS ST"
"2021081312","","3","02","","67","S","3","4","","","25","ALMOND ST"
"2021041278","","4","02","","67","N","3","4","","","","LIMEKILN PK"
"2021083903","","4","02","","67","S","4","4","","","","SECOND ST"
"2021070932","1","3","5","737","67","S","3","1","0095","0255","55","DELAWARE EX"
"2021035901","3","3","2","1453","67","N","3","2","1004","0130","30","TORRESDALE AV"
"2021106704","3","3","03","0","67","N","3","2","4004","0040","35","OLNEY AV"
"2021004388","3","6","2","0","67","S","6","2","2009","0121","30","HARBISON AV"
"2021058295","3","5","2","0","67","E","5","2","2008","0030","25","GIRARD AV"
"2021045585","","4","02","","67","W","3","4","","","20","69TH AV"
"2021083107","3","3","1","1208","67","E","3","2","2012","0030","25","DAUPHIN ST"
"2021019285","3","3","2","0","67","S","3","2","0232","0022","25","OXFORD AV"
"2022014518","","4","02","","67","S","4","4","","","20","S 49TH ST"
"2021106277","","3","01","","67","N","4","4","","","25","WATER ST"
"2021042843","3","4","2","0","67","S","4","2","3013","0031","35","ISLAND AV"
"2021121460","","7","02","","67","E","7","4","","","20","SPRUCE ST"
"2021029394","3","4","2","0","67","S","4","2","1005","0141","30","CASTOR AV"
"2021111218","3","4","2","1887","67","W","4","2","0073","0031","30","COTTMAN AV"
"2021063588","","3","04","","67","W","3","4","","","45","WALT WHITMAN BR"
"2021016579","1","3","4","459","67","N","3","1","0095","0300","55","DELAWARE EX"
"2021079151","3","3","03","0","67","S","4","2","6001","0171","40","ROOSEVELT BL"
"2021069768","1","3","4","1469","67","E","3","1","0076","3414","50","SCHUYLKILL EX"
"2021099388","","3","02","","67","S","4","4","","","20","WINGOHOCKING ST"
"2021069824","3","4","2","2385","67","S","4","2","3013","0041","35","ISLAND AV"
"2021002290","","3","02","","67","N","3","4","","","","9TH ST"
"2021105716","","4","02","","67","E","4","4","","","","BRIDGE ST"
"2021051643","1","5","01","852","67","N","5","2","8029","0010","20","RAMP N RD"
"2021115277","","4","02","","67","S","4","4","","","20","LARGE ST"
"2021031022","1","5","04","1010","67","W","4","2","8061","0760","20","RAMP RD"
"2021074843","","4","02","","67","W","4","4","","","25","CAMBRIA ST"
"2021102442","","3","02","","67","E","4","4","","","30","WASHINGTON AV"
"2021044776","3","3","3","750","67","S","3","2","6001","0191","40","ROOSEVELT BL"
"2021124433","3","3","2","8","67","U","3","2","1002","0050","40","ADAMS AV"
"2021045682","","5","99","","67","N","5","4","","","30","S 56TH ST"
"2022003845","1","4","1","2770","67","W","4","2","8009","0020","20","RAMP RD"
"2021064251","3","3","2","1492","67","W","3","2","4019","0020","25","WASHINGTON LN"
"2021007862","1","3","5","1457","67","S","3","1","0095","0255","55","DELAWARE EX"
"2021112685","","3","02","","67","E","3","4","","","35","WALT WHITMAN BR"
"2021051569","3","3","3","77","67","E","3","2","2016","0070","30","ALLEGHENY AV"
"2021117362","","4","02","","67","N","4","4","","","","MANSFIELD ST"
"2021069814","","3","01","","67","E","4","4","","","25","PINE ST"
"2021015117","1","3","4","861","67","S","3","1","0095","0291","55","DELAWARE EX"
"2021072938","1","3","3","921","67","W","3","1","0676","0005","55","VINE STREET EX"
"2021006012","3","5","2","641","67","N","5","2","1009","0014","25","BRIDGE ST"
"2021073593","3","3","3","2661","67","W","3","2","3006","0011","25","WALNUT ST"
"2021046567","","3","04","","67","W","3","4","","","45","BEN FRANKLIN BR"
"2021121856","3","4","3","1279","67","S","4","2","0532","0071","35","BUSTLETON AV"
"2021035533","3","4","2","0","67","W","4","2","0291","0017","40","BARTRAM AV"
"2021119390","1","4","1","0","67","N","4","2","8008","0500","20","RAMP D RD"
"2021057834","1","3","3","58","67","N","3","1","0095","0264","55","DELAWARE EX"
"2021120132","3","3","2","1468","67","N","3","2","3021","0070","30","GRAYS FERRY AV"
"2021064208","","3","02","","67","S","3","4","","","25","NORTHEAST AV"
"2021006410","","4","01","","67","N","5","4","","","","BEECHWOOD ST"
"2021086329","","3","01","","67","E","3","4","","","20","MEEHAN ST"
"2021044023","","3","01","","67","W","4","4","","","25","COLUMBIA AV"
"2021110018","1","3","3","43","67","W","3","1","0076","3435","50","SCHUYLKILL EX"
"2021092553","3","3","02","1521","67","S","3","2","4005","0050","25","GERMANTOWN AV"
"2021006198","3","3","2","2362","67","E","3","2","1018","0090","45","GRANT AV"
"2021122688","3","6","3","3589","67","W","6","2","3002","0021","35","EIGHTYFOURTH ST"
"2021079484","1","3","4","474","67","N","3","1","0095","0280","55","DELAWARE EX"
"2021013184","3","4","2","1129","67","S","4","2","0611","0181","30","BROAD ST"
"2021118075","1","4","1","933","67","E","4","2","8008","0020","20","RAMP B RD"
"2021102761","","4","01","","67","W","3","4","","","","TULPEHOCKEN ST"
"2021047245","","3","02","","67","E","3","4","","","25","PENNYPACK ST"
"2021078405","","3","99","","67","W","3","4","","","25","CRESHEIM VALLEY DR"
"2021031955","","3","02","","67","S","3","4","","","20","SAUL ST"
"2022010811","3","3","1","0","67","E","3","2","3019","0090","35","PASSYUNK AV"
"2021097706","1","3","5","2358","67","N","3","1","0095","0254","55","DELAWARE EX"
"2021015472","3","3","4","0","67","N","3","2","0611","0004","35","BROAD ST"
"2021087951","1","3","4","277","67","S","3","1","0095","0261","55","DELAWARE EX"
"2021035613","","3","02","","67","N","3","4","","","25","OGONTZ AV"
"2021120435","1","3","3","2263","67","E","3","1","0076","3400","50","SCHUYLKILL EX"
"2021097817","1","3","4","325","67","N","3","1","0095","0210","55","DELAWARE EX"
"2021071469","","4","02","","67","N","5","4","","","35","N BROAD ST"
"2021125180","1","3","4","1653","67","S","3","1","0095","0301","55","DELAWARE EX"
"2021047659","1","3","3","518","67","E","3","1","0076","3464","50","SCHUYLKILL EX"
"2021116572","","5","01","","67","W","5","4","","","20","MOORE ST"
"2021081279","3","3","1","2029","67","N","3","2","2007","0120","25","FRANKFORD AV"
"2021002754","3","4","3","2311","67","N","4","2","2009","0090","30","ARAMINGO AV"
"2021118000","","3","02","","67","S","3","4","","","","61ST ST"
"2021044217","3","3","4","1439","67","W","3","2","1014","0060","35","RHAWN ST"
"2021117578","","5","02","","46","W","5","4","","","25","MONUMENT RD"
"2021098974","","3","02","","67","W","3","4","","","20","PENN ST"
"2021029402","","4","02","","67","S","5","4","","","","VODGES ST"
"2021121977","","5","01","","67","E","5","4","","","20","JACKSON ST"
"2021070497","","3","01","","67","N","3","4","","","20","M ST"
"2021085180","","3","02","","67","N","4","4","","","20","47TH ST"
"2021048103","","4","01","","67","W","3","4","","","25","MARGARET ST"
"2021115416","1","3","3","1110","67","S","3","1","0095","0221","55","DELAWARE EX"
"2021067884","3","3","1","1987","67","E","3","2","2012","0060","25","DAUPHIN ST"
"2021076217","3","4","2","1039","67","S","4","2","0001","0031","35","CITY AV"
"2021090309","3","3","3","2430","67","N","3","2","6001","0200","40","ROOSEVELT BL"
"2021076510","1","3","3","1500","67","W","3","1","0676","0003","55","VINE STREET EX"
"2021078859","1","5","01","835","67","N","5","2","8004","0510","20","RAMP C RD"
"2021035730","","3","02","","67","S","3","4","","","25","DITMAN ST"
"2021088111","","4","02","","67","E","4","4","","","15","LOGAN ST"
"2021064325","","3","01","","67","W","3","4","","","20","W MONTGOMERY AV"
"2021128196","1","3","3","3637","67","N","3","1","0095","0264","55","DELAWARE EX"
"2021020657","","5","02","","67","N","4","4","","","25","WISTER ST"
"2021038500","1","4","1","580","67","S","4","2","8041","0260","20","RAMP N RD"
"2021121751","3","3","2","111","67","N","3","2","3009","0060","35","RIDGE AV"
"2021021566","3","3","2","1731","67","S","3","2","2009","0101","30","HARBISON AV"
"2021104306","","4","01","","67","N","3","4","","","30","G ST"
"2021094668","","3","01","","67","S","3","4","","","20","DEVON ST"
"2021022587","","3","01","","67","S","3","4","","","20","HEISKELL ST"
"2021114312","","4","02","","67","N","4","4","","","25","TWENTYSECOND ST"
