"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","VINA_BODY_TYPE_CD"
"2022099086","","09","N","3","1","","1","12","Y","TOYT","2018","","","","","","","","01","JTNB11HK6J3","2","","1","00","Y","E","045","","","1","01","03","01","01","PA","1","01","P"
"2022123653","","15","N","3","1","","1","11","Y","NISS","2012","","","","","","","","01","JN8AS5MV6CW","1","","1","00","Y","S","035","","","1","01","03","12","03","PA","1","06","T4W"
"2022086683","","15","N","3","1","","1","01","Y","KIA","2014","","","","","","","","01","KNDJN2A24E7","1","","1","00","Y","S","099","","","2","01","08","03","03","PA","2","06","T4W"
"2022086701","","28","N","3","3","","1","06","U","SUZI","2009","","","","","","","","03","JS1GT78A392","1","","1","41","Y","S","035","","","1","01","07","01","07","PA","1","02","MRC"
"2022072496","","15","N","2","1","","1","12","U","NISS","2016","","","","","","","","01","KNMAT2MV0GP","1","","1","00","N","E","035","","","1","01","05","01","01","PA","1","06","T4W"
"2022098813","","19","N","1","1","","1","06","Y","JEEP","2020","","","","","","","","01","99999999999","1","","1","00","N","E","005","","","2","01","02","01","03","PA","3","06",""
"2022097191","","04","N","1","2","","4","10","Y","HOND","2008","","","","","","","","","2HGFA16538H","0","","1","00","N","","000","","","6","02","07","06","01","CA","2","01","P4D"
"2022069985","","15","N","3","1","","1","12","Y","SUBA","2012","","","","","","","","01","JF2SHADC5CH","2","","1","00","Y","W","015","","","1","01","05","01","01","PA","1","06","T4W"
"2022091218","","","N","2","1","","3","12","","","","U","99","00","9","U","99","U","00","","1","","1","00","N","E","999","","","2","30","","99","30","","1","20",""
"2022074107","","15","N","3","1","","1","07","Y","TOYT","2007","","","","","","","","01","JTEEP21A370","1","","1","00","Y","S","000","","","2","01","02","03","01","PA","2","06","T4W"
"2022084737","","","N","","","","","","","","","U","01","99","2","U","99","U","00","","1","","","","","","","","","1","30","","99","99","","2","99",""
"2022072612","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022068587","","15","N","9","1","","1","12","U","FORD","2002","","","","","","","","01","1FMZU73K12U","1","","1","00","N","W","015","","","2","01","02","01","01","PA","2","06","T4W"
"2022070286","0","69","Y","1","1","0","1","09","Y","FORD","2022","","","","","","","","03","1FDWE3FKXND","2","09","1","00","N","N","025","","9","3","01","03","01","04","TN","2","05","T"
"2022050639","","15","N","3","1","","1","10","Y","FORD","2010","","","","","","","","98","2FMDK4KC0AB","2","","1","00","Y","E","005","","","2","01","03","13","01","PA","2","06","T4W"
"2022100956","","41","N","2","1","","1","12","N","FORD","2003","","","","","","","","01","1FTNS24W63H","1","","1","49","Y","S","999","","","1","01","03","99","09","PA","1","07","TEC"
"2022089300","","69","N","3","1","","1","01","Y","LINC","2021","","","","","","","","01","2LMPJ8J91MB","1","","1","00","Y","E","020","","","1","01","03","01","13","PA","1","06","T"
"2022108437","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022098741","","51","N","9","2","","1","12","U","FORD","2007","","","","","","","","","1FTRF12277N","0","","1","99","N","","000","","","4","02","03","06","01","PA","2","04","TPK"
"2022120483","","19","N","9","4","","1","03","U","CHEV","","","","","","","","","99","99999999999","1","","1","00","N","S","025","","","1","01","12","01","09","PA","1","06",""
"2022075970","","09","N","1","1","","1","06","Y","HOND","2018","","","","","","","","01","1HGCV2F38JA","1","","1","00","N","N","000","","","2","01","05","03","03","PA","2","01","P"
"2022098895","","41","N","9","1","","1","12","U","CHEV","2003","","","","","","","","02","1GCDL19X83B","1","","1","46","N","S","050","","","1","01","03","01","06","PA","1","07","TEC"
"2022090927","","04","N","2","1","","1","03","U","CHEV","2014","","","","","","","","99","1G11E5SL7EF","1","","1","00","N","N","035","","","1","01","01","01","01","PA","1","01","P4D"
"2022124333","","","N","","2","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022064408","","09","N","9","1","","1","06","Y","NISS","2019","","","","","","","","02","JN1BJ1CR2KW","1","","1","00","N","W","999","","","2","01","99","99","99","PA","3","06","P"
"2022103221","","04","N","1","4","","1","12","U","HYUN","2012","","","","","","","","01","5NPDH4AE6CH","1","","1","00","N","S","020","","","1","05","07","12","13","PA","1","01","P4D"
"2022112268","","04","N","3","3","","1","12","U","CHEV","2016","","","","","","","","01","1G1ZB5ST7GF","1","","1","00","Y","W","030","","","1","01","02","01","01","PA","1","01","P4D"
"2023013337","","04","N","3","1","","2","11","U","TOYT","2009","","","","","","","","02","4T1BE46K69U","1","","4","00","Y","S","050","","","1","01","02","16","03","NY","1","01","P4D"
"2022094148","","15","N","2","1","","1","12","Y","FORD","2005","","","","","","","","01","1FMYU03155K","1","","1","00","N","W","020","","","1","01","12","01","01","PA","1","06","T4W"
"2022097192","","69","N","3","1","","1","12","Y","TOYT","2018","","","","","","","","01","2T3RFREV1JW","1","","1","00","Y","S","045","","","1","01","03","01","03","PA","1","06","T"
"2022115000","","15","N","2","2","","1","01","U","HOND","1998","","","","","","","","","JHLRD1843WC","0","","1","00","N","","000","","","3","02","01","06","13","PA","2","06","T4W"
"2022119261","","04","N","2","1","","1","12","Y","HOND","2014","","","","","","","","01","2HGFB2F53EH","1","","1","00","N","W","025","","","1","01","12","01","01","PA","1","01","P4D"
"2023001421","","15","N","3","1","","1","05","Y","KIA","2014","","","","","","","","01","5XYKTCA68EG","1","","1","00","Y","E","040","","","1","01","03","15","06","PA","2","06","T4W"
"2022088471","","04","N","1","1","","1","05","Y","FORD","2017","","","","","","","","07","3FA6P0PU4HR","2","","1","03","N","N","002","","","2","01","03","19","01","PA","1","01","P4D"
"2022112243","","04","N","2","2","","1","07","Y","HYUN","2002","","","","","","","","","KMHDN45D72U","1","","1","00","N","","000","","","4","02","08","06","01","PA","2","01","P4D"
"2023023604","","40","N","9","1","","1","99","Y","CHRY","2006","","","","","","","","01","3A8FY68806T","2","","1","00","N","W","999","","","1","01","99","01","13","PA","1","06","TSV"
"2022047100","","04","N","0","1","","3","06","Y","VOLV","2013","","","","","","","","02","YV1940AS0D1","1","","1","00","N","S","999","","","1","01","01","14","13","PA","1","01","P4D"
"2022048409","","15","N","3","3","","1","07","U","JEEP","2004","","","","","","","","99","1J4GW48S84C","1","","1","00","Y","N","045","","","1","01","12","01","06","PA","1","06","T4W"
"2022121527","","04","N","2","1","","1","05","Y","CHEV","2016","","","","","","","","01","2G1105SA4G9","1","","1","00","N","S","035","","","2","01","12","09","01","PA","2","01","P4D"
"2022116646","","15","N","2","1","","1","12","N","DODG","2009","","","","","","","","01","1D8GU28K19W","3","","1","00","Y","S","045","","","1","01","01","01","06","PA","1","06","T4W"
"2022050516","","69","N","3","1","","1","12","U","BUIC","2020","","","","","","","","02","5GAERBKW3LJ","2","","1","00","Y","W","030","","","1","01","07","01","01","PA","1","06","T"
"2022088169","","04","N","2","1","","1","01","Y","HOND","2006","","","","","","","","02","1HGCM66586A","1","","1","00","N","S","015","","","2","01","12","01","01","PA","1","01","P4D"
"2022076890","","49","N","3","1","","1","01","U","HOND","2011","","","","","","","","01","99999999999","1","","1","46","Y","N","025","","","2","01","05","01","01","MD","2","07",""
"2022089518","","","N","9","4","","1","99","U","UNKN","","","","","","","","","99","","1","","1","00","N","S","030","","","1","05","99","01","99","","1","99",""
"2022114681","","15","N","2","2","","1","06","Y","KIA","2013","","","","","","","","","KNDPB3A27D7","0","","1","00","N","","000","","","3","02","05","06","01","PA","2","06","T4W"
"2022125214","","40","N","3","1","","1","12","Y","HOND","2005","","","","","","","","01","5FNRL38865B","1","","1","46","Y","N","055","","","1","01","07","01","03","PA","1","07","TSV"
"2022117271","","51","N","1","2","","1","06","Y","FORD","1996","","","","","","","","","1FTEF15Y0TL","0","","1","00","N","","000","","","4","02","01","06","01","PA","2","04","TPK"
"2022119578","","69","N","2","1","","1","01","U","KIA","2022","","","","","","","","01","5XYP5DHC7NG","1","","1","00","N","W","999","","","2","01","05","01","01","PA","2","06","T"
"2022096725","","15","N","1","1","","1","02","Y","CHEV","2013","","","","","","","","99","1GNSCJE06DR","1","","1","00","N","W","020","","","1","01","05","04","01","PA","1","06","T4W"
"2022122399","","04","N","3","9","","1","02","U","HYUN","2017","","","","","","","","99","5NPE24AF4HH","1","","1","00","Y","N","060","","","2","01","03","01","09","PA","1","01","P4D"
"2022093079","","04","N","2","1","","2","06","Y","HOND","2005","","","","","","","","01","JHMCN36465C","2","","1","00","N","E","000","","","2","01","07","03","01","NJ","2","01","P4D"
"2022043998","","09","N","9","4","","1","12","U","UNKN","","","","","","","","","99","","1","","1","00","N","N","030","","","1","05","01","01","13","","1","01",""
"2022080859","","69","N","3","1","","1","12","Y","NISS","2019","","","","","","","","01","JN8AT2MV7KW","1","","1","00","Y","W","010","","","1","01","01","12","04","PA","1","06","T"
"2022116354","","04","N","3","2","","1","06","Y","ACUR","2010","","","","","","","","","19UUA9F56AA","0","","1","00","Y","N","000","","","3","02","12","06","01","PA","2","01","P4D"
"2022110244","","01","N","1","1","","1","12","Y","VOLK","2007","","","","","","","","01","WVWAA71F87V","1","","1","00","N","E","000","","","4","01","07","03","01","PA","2","01","PCV"
"2022049748","","09","N","9","4","","1","12","U","TOYT","","","","","","","","","99","","1","","1","00","N","S","010","","","1","05","05","01","13","","1","01",""
"2022056969","","69","N","3","1","","1","04","Y","TOYT","2020","","","","","","","","01","JTMF1RFV4LD","1","","1","00","Y","E","025","","","2","01","02","01","01","NJ","2","06","T"
"2022085494","","04","N","2","1","","1","12","Y","AUDI","2017","","","","","","","","01","WAUF8AFC7HN","1","","1","00","N","N","035","","","1","01","03","01","01","PA","1","01","P4D"
"2022124479","","69","N","3","1","","1","12","Y","MERZ","2018","","","","","","","","01","WDCTG4GB8JJ","1","","1","00","Y","S","025","","","1","01","03","01","01","PA","1","06","T"
"2022093812","","","N","","","","","","","","","Y","01","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022091011","","04","N","9","1","","1","03","Y","HOND","2007","","","","","","","","01","1HGCM66517A","4","","1","00","Y","N","025","","","2","01","03","01","01","PA","2","01","P4D"
"2022110245","","04","N","1","1","","1","05","Y","ACUR","2005","","","","","","","","01","19UUA66265A","1","","1","00","N","E","005","","","1","01","05","14","12","PA","1","01","P4D"
"2022112265","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022097438","","51","N","3","1","","1","12","Y","CHEV","2012","","","","","","","","02","1GCPKSE77CF","1","","1","00","Y","N","030","","","1","01","12","01","03","NJ","1","04","TCW"
"2022087564","","69","N","1","1","","1","11","Y","RAM","2020","","","","","","","","02","3C6URVJG3LE","1","","1","49","N","S","020","","","1","01","01","12","13","PA","1","07","T"
"2022066006","","09","N","9","4","","1","12","U","FORD","2022","","","","","","","","99","","1","","1","00","N","N","015","","","1","05","05","01","04","PA","1","01",""
"2022090864","","05","N","3","1","","1","05","Y","DODG","2007","","","","","","","","01","1B3HE78K77D","1","","1","00","Y","N","055","","","1","01","08","01","01","PA","1","01","P4H"
"2022112259","","","N","9","1","","1","12","","","","U","99","00","9","Y","99","U","00","","1","","1","00","N","W","999","","","1","30","","99","30","","1","20",""
"2022105128","","40","N","9","1","","3","12","Y","CHRY","2009","","","","","","","","02","2A8HR54109R","2","","1","46","N","W","035","","","1","01","12","01","13","PA","1","07","TSV"
"2022095236","","09","N","3","1","","1","12","Y","HOND","2018","","","","","","","","01","1HGCV1F93JA","1","","1","00","Y","N","030","","","2","01","02","01","13","PA","2","01","P"
"2022106271","","15","N","2","1","","9","12","Y","HOND","2012","","","","","","","","98","5FNYF4H52CB","1","","1","00","N","W","025","","","1","01","05","01","13","PA","1","06","T4W"
"2022112213","","20","N","2","1","","1","09","Y","HOND","2002","","","","","","","","01","1HFSC18002A","1","","1","41","N","N","030","","","1","01","05","01","06","PA","1","02","MRS"
"2022075761","","04","N","3","2","","1","07","Y","NISS","2017","","","","","","","","","1N4AA6AP6HC","0","","1","00","Y","","000","","","4","02","12","06","01","VA","2","01","P4D"
"2022112902","","","N","9","1","","1","99","U","HOND","","","","","","","","","99","99999999999","1","","1","99","N","W","999","","","2","01","99","18","01","ZZ","1","99",""
"2023015453","","69","N","3","1","","1","11","Y","KIA","2022","","","","","","","","01","5XYRL4LC1NG","1","","1","00","Y","N","020","","","2","01","02","01","09","PA","2","06","T"
"2022103996","","","N","9","1","","1","12","","","","U","99","00","9","U","99","U","00","","1","","1","00","N","S","999","","","2","30","","99","30","","2","20",""
"2023008438","","04","N","3","1","","1","01","Y","BUIC","2002","","","","","","","","01","1G4HP54K02U","1","","1","00","Y","N","050","","","2","01","01","01","01","PA","2","01","P4D"
"2022077072","","","N","9","1","","1","99","","","","U","99","00","9","U","99","U","00","","1","","1","00","N","S","999","","","2","30","","99","30","","2","20",""
"2022092141","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022108060","","15","N","3","1","","1","07","Y","MERC","2010","","","","","","","","02","4M2CN8B75AK","1","","1","00","Y","N","025","","","2","01","05","01","03","NJ","2","06","T4W"
"2022110569","","15","N","1","1","","1","99","Y","KIA","2017","","","","","","","","02","5XYPG4A31HG","1","","1","99","N","S","035","","","2","01","12","01","01","PA","1","06","T4W"
"2022083610","","69","N","1","1","","3","06","Y","KIA","2020","","","","","","","","01","5XYP6DHC4LG","1","","1","00","N","S","025","","","1","01","12","01","01","PA","1","06","T"
"2022100959","","09","N","3","1","","1","12","Y","KIA","2020","","","","","","","","01","5XXGT4L33LG","4","","1","00","Y","S","000","","","2","01","03","03","01","PA","2","01","P"
"2023009756","","51","N","3","1","","1","12","N","FORD","2004","","","","","","","","02","1FTNF21P04E","2","","1","00","Y","S","060","","","1","01","03","01","03","PA","1","04","TPK"
"2022083633","","69","N","2","1","","1","08","Y","CHEV","2021","","","","","","","","01","1GNEVJKW3MJ","1","","1","00","N","W","000","","","2","01","02","03","06","PA","2","01","T"
"2022080538","","04","N","9","1","","2","03","Y","INFI","2007","","","","","","","","01","JNKBV61F07M","1","","1","00","N","S","999","","","2","01","07","01","06","PA","2","01","P4D"
"2022121805","","15","N","2","1","","1","01","Y","FORD","2013","","","","","","","","01","1FMCU9G98DU","1","","1","00","N","W","035","","","1","01","05","01","06","PA","1","06","T4W"
"2022097873","","04","N","3","1","","1","11","U","KIA","2016","","","","","","","","02","KNAFX4A65G5","1","","1","00","Y","S","030","","","2","01","12","01","03","PA","2","01","P4D"
"2022073034","","","","","","","","","","","","U","01","99","0","U","01","U","","","1","","","","","","","","","1","30","","99","99","","1","31",""
"2022112406","","04","N","3","3","","1","99","Y","CHRY","2015","","","","","","","","01","1C3CCCBB9FN","1","","1","00","Y","W","030","","","1","01","12","04","13","DE","1","01","P4D"
"2022072275","","04","N","3","2","","1","05","N","HOND","2014","","","","","","","","","1HGCR2F35EA","0","","1","00","Y","","000","","","3","02","07","06","01","PA","2","01","P4D"
"2022084737","","49","N","9","4","","1","99","N","DODG","","","","","","","","","99","","1","","1","46","N","N","025","","","2","05","03","01","13","ZZ","1","07",""
"2022102143","","40","N","3","1","","1","12","N","HOND","2003","","","","","","","","02","5FNRL18523B","1","","1","46","Y","N","055","","","1","01","07","01","01","PA","1","07","TSV"
"2022072234","","69","N","3","1","","1","03","U","CHEV","2021","","","","","","","","02","1GCWGAF73M1","1","","1","49","Y","S","030","","","2","01","03","01","01","AZ","1","07","T"
"2022059546","","04","N","3","1","","1","04","U","NISS","2011","","","","","","","","01","1N4AL2AP2BN","2","","1","00","Y","N","999","","","2","01","02","01","01","PA","2","01","P4D"
"2022050639","","09","N","2","2","","1","04","Y","KIA","2020","","","","","","","","","5XXGT4L34LG","0","","1","00","N","","000","","","3","02","01","06","01","PA","3","01","P"
"2022102956","","04","N","0","1","","1","12","Y","TOYT","2001","","","","","","","","01","4T1BF28B71U","1","","1","00","N","S","010","","","1","01","99","01","98","PA","1","01","P4D"
"2022114079","","19","N","0","4","","1","11","N","","","","","","","","","","99","","0","","1","00","N","E","015","","","1","05","07","12","09","PA","1","06",""
"2022121799","","15","N","2","2","","1","10","N","CHEV","2016","","","","","","","","","1GNKRHKD3GJ","0","","1","00","N","","000","","","5","02","08","06","01","PA","2","06","T4W"
"2022095730","","04","N","3","1","","3","12","Y","TOYT","2000","","","","","","","","01","4T1BF28B8YU","1","","1","00","Y","S","030","","","1","01","03","01","01","PA","1","01","P4D"
"2022115641","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022075970","","04","N","1","1","","1","06","Y","HOND","2016","","","","","","","","01","2HGFC1F92GH","1","","1","00","N","N","000","","","4","01","03","03","03","PA","2","01","P4D"
"2022095574","","15","N","9","2","","1","06","U","SUBA","2010","","","","","","","","","4S4BRBAC2A3","0","","1","00","N","","000","","","3","02","01","06","13","PA","2","06","T4W"
"2022089885","","04","N","3","1","","1","12","U","DODG","2016","","","","","","","","01","2C3CDXCT9GH","1","","1","00","Y","W","050","","","1","01","05","01","13","PA","1","01","P4D"
"2022115642","","04","N","1","1","","1","11","Y","HOND","2007","","","","","","","","02","1HGFA168X7L","1","","1","00","Y","W","015","","","2","01","07","01","13","PA","2","01","P4D"
"2022082361","","69","Y","1","1","","1","01","Y","HINO","2020","","","","","","","","02","5PVNJ8JV1L4","1","","1","00","N","W","035","","","1","01","03","01","01","PA","1","05","T"
"2022116667","","04","N","3","2","","1","05","U","NISS","2015","","","","","","","","","1N4AL3AP4FC","0","","1","00","Y","","000","","","2","02","05","06","13","PA","2","01","P4D"
"2022113619","","69","N","0","1","","1","02","Y","NISS","2018","","","","","","","","01","JN8AT2MT5JW","1","","1","00","N","N","025","","","1","01","07","01","01","PA","1","06","T"
"2023013337","","04","N","2","2","","2","12","U","BUIC","2000","","","","","","","","","2G4WS52J4Y1","1","","4","00","Y","","000","","","3","02","07","06","01","PA","2","01","P4D"
"2022099181","","15","N","3","2","","1","12","Y","JEEP","2014","","","","","","","","","1C4NJDEB7ED","0","","1","00","Y","","000","","","2","02","03","06","01","PA","2","06","T4W"
"2022096799","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022096704","","15","N","9","1","","1","06","Y","DODG","2017","","","","","","","","01","3C4PDCAB2HT","1","","1","00","N","N","000","","","1","01","99","03","99","PA","2","06","T4W"
"2022122780","","51","Y","1","2","","1","06","U","MACK","1999","","","","","","","","","1M2P267C5XM","0","","1","00","N","N","000","","","3","02","05","06","01","PA","2","05","TCC"
"2023012667","","04","N","3","1","","1","12","N","CHEV","2016","","","","","","","","02","2G1105SA3G9","1","","1","00","Y","E","055","","","1","01","07","15","03","PA","0","01","P4D"
"2022090911","","04","N","3","1","","1","12","Y","ACUR","2004","","","","","","","","01","JH4CL95954C","1","","1","00","Y","N","010","","","1","01","05","01","13","PA","1","01","P4D"
"2022110924","","04","N","2","2","","1","12","U","BUIC","2015","","","","","","","","","1G4PR5SK9F4","0","","1","99","N","","000","","","4","02","05","06","01","PA","3","01","P4D"
"2023099975","","","N","9","1","","1","12","U","UNKN","","","","","","","","","99","","1","","1","99","N","U","999","","","2","01","99","01","99","ZZ","1","99",""
"2022045385","","04","N","2","2","","1","11","N","PONT","2008","","","","","","","","","1G2ZG57NX84","0","","1","00","N","E","000","","","4","02","12","06","01","PA","2","01","P4D"
"2022040219","","04","N","3","1","","1","10","Y","TOYT","2009","","","","","","","","01","JTDBL40E899","1","","1","00","Y","N","065","","","1","01","02","01","03","NC","1","01","P4D"
"2022103704","","","N","9","4","","5","99","U","UNKN","","","","","","","","","99","","1","","1","00","N","N","025","","","1","05","99","12","01","ZF","1","99",""
"2022113744","","15","N","2","1","","1","12","Y","FORD","2013","","","","","","","","01","1FMCU9HX7DU","1","","1","00","N","W","030","","","1","01","03","01","99","PA","1","06","T4W"
"2022055577","","15","N","0","1","","1","12","Y","CHEV","2004","","","","","","","","01","1GNEK13T04R","1","","1","00","N","S","005","","","1","01","02","02","01","PA","1","06","T4W"
"2022088169","","","N","","","","","","","","","U","01","99","2","U","01","U","00","","1","","","","","","","","","1","30","","99","99","","2","31",""
"2022091863","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022089518","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022114334","","04","N","3","1","","1","09","U","BUIC","2015","","","","","","","","01","1G4PR5SK5F4","2","","1","00","Y","N","999","","","1","01","05","04","13","PA","1","01","P4D"
"2022096750","","04","N","2","1","","1","12","Y","KIA","2015","","","","","","","","99","KNAFX4A62F5","3","","1","00","N","S","025","","","1","01","05","01","13","PA","1","01","P4D"
"2022117271","","15","N","9","2","","1","07","Y","SUBA","2006","","","","","","","","","JF1SG63666H","0","","1","00","N","","000","","","3","02","01","06","01","PA","3","06","T4W"
"2022119578","","69","N","2","1","","1","11","Y","MITS","2018","","","","","","","","01","JA4AT4AA6JZ","1","","1","00","N","S","999","","","1","01","07","12","01","PA","1","06","T"
"2022115936","","04","N","3","1","","1","12","U","BMW","2008","","","","","","","","01","WBANV13528C","2","","1","00","Y","W","025","","","1","01","01","10","01","PA","0","01","P4D"
"2022123209","","02","N","2","1","","1","06","N","HOND","1998","","","","","","","","02","1HGEJ6226WL","1","","1","00","Y","N","015","","","3","01","05","01","01","DE","3","01","PCP"
"2022125230","","","","","","","","","","","","U","01","99","0","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022043797","","04","N","3","1","","1","10","U","TOYT","2007","","","","","","","","03","4T1BE46K47U","2","","1","00","Y","N","050","","","1","01","07","01","99","PA","0","01","P4D"
"2022099646","","15","N","3","1","","1","12","Y","MAZD","2013","","","","","","","","01","JM3KE4DE2D0","1","","1","00","Y","W","999","","","1","01","05","01","01","PA","1","06","T4W"
"2022119570","","69","N","1","1","","1","03","Y","TOYT","2019","","","","","","","","02","3TMDZ5BNXKM","1","","1","00","N","W","999","","","2","01","03","01","01","PA","2","04","T"
"2022122219","","15","N","3","1","","1","12","U","NISS","2016","","","","","","","","98","KNMAT2MVXGP","2","","1","00","Y","S","025","","","1","01","02","01","01","PA","1","06","T4W"
"2022049748","","","N","","","","","","","","","Y","01","99","1","U","99","U","00","","1","","","","","","","","","2","30","","99","99","","2","99",""
"2022058539","","04","N","1","1","","1","01","Y","NISS","2006","","","","","","","","01","1N4BL11D46C","1","","1","00","N","W","999","","","1","01","99","01","01","PA","1","01","P4D"
"2022081270","","04","N","1","1","","1","06","Y","LEXS","2009","","","","","","","","01","JTHDL46F595","1","","1","00","N","E","000","","","3","01","03","03","01","PA","2","01","P4D"
"2022113184","","","N","","","","","","","","","Y","01","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022119036","","15","N","2","1","","1","11","Y","TOYT","2016","","","","","","","","02","5TDJKRFH3GS","1","","1","00","Y","W","999","","","1","01","02","13","06","PA","1","06","T4W"
"2022089886","","04","N","2","1","","1","10","U","FORD","2001","","","","","","","","01","1FAFP53U41A","1","","1","00","N","S","035","","","2","01","08","01","13","PA","2","01","P4D"
"2022099323","","09","N","9","4","","1","12","U","FORD","","","","","","","","","99","","1","","1","00","N","W","010","","","1","05","99","01","01","ZZ","1","01",""
"2022104980","","69","N","3","1","","1","09","Y","JEEP","2019","","","","","","","","01","3C4NJCBB0KT","1","","1","00","Y","S","000","","","2","01","02","03","04","NJ","2","06","T"
"2022096779","","15","N","2","1","","1","06","Y","TOYT","2015","","","","","","","","01","2T3ZFREV1FW","1","","1","00","N","S","045","","","2","01","02","01","03","PA","2","06","T4W"
"2022112240","","04","N","1","1","","1","08","U","FORD","2008","","","","","","","","01","3FAHP07Z58R","1","","4","00","N","S","030","","","2","01","05","16","01","PA","2","01","P4D"
"2022101104","","69","N","3","1","","1","03","Y","MITS","2019","","","","","","","","01","JA4AT3AA6KZ","2","","1","00","Y","S","025","","","2","01","05","01","06","PA","3","06","T"
"2022088281","","04","N","3","1","","1","12","N","HYUN","2010","","","","","","","","01","KMHDU4AD3AU","1","","1","00","Y","E","025","","","1","01","08","01","03","PA","1","01","P4D"
"2022124474","","09","N","3","1","","1","12","Y","TOYT","2019","","","","","","","","01","NMTKHMBX2KR","1","","1","00","Y","E","025","","","1","01","03","01","01","PA","1","01","P"
"2022099876","","69","N","3","1","","1","11","Y","FORD","2018","","","","","","","","08","1FMCU9GD3JU","1","","1","00","Y","W","025","","","2","01","03","12","03","PA","2","06","T"
"2022123002","","04","N","3","4","","1","02","U","CHEV","2012","","","","","","","","99","2G1WC5E37C1","1","","1","00","Y","W","075","","","1","05","05","01","03","PA","1","01","P4D"
"2022100088","","","","","","","","","","","","Y","01","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022112897","","04","N","9","1","","1","03","Y","HOND","2016","","","","","","","","01","2HGFC2F72GH","1","","1","00","N","N","040","","","2","01","12","01","01","PA","2","01","P4D"
"2022075761","","04","N","3","2","","1","08","Y","BUIC","2000","","","","","","","","","2G4WS52J7Y1","0","","1","00","Y","","000","","","3","02","04","06","01","PA","2","01","P4D"
"2022098811","","69","N","3","2","","1","05","Y","FORD","2022","","","","","","","","","1FMSK8DH5NG","0","","1","00","Y","","000","","","2","02","03","06","03","NY","2","06","T"
"2023015453","","","N","3","9","","1","12","U","UNKN","2000","","","","","","","","99","","0","","1","00","Y","S","025","","","1","01","99","04","03","ZZ","1","99",""
"2022119927","","05","N","3","1","","1","10","Y","TOYT","2015","","","","","","","","01","JTDKN3DU0F0","3","","1","00","Y","W","030","","","1","01","01","01","01","PA","1","01","P4H"
"2023000610","","06","N","3","1","","1","99","U","SUBA","2000","","","","","","","","02","JF1GF4856YH","1","","1","00","Y","E","050","","","1","01","04","01","01","TX","1","01","PSW"
"2022076900","","15","N","1","2","","1","08","U","FORD","2008","","","","","","","","","1FMEU74E18U","0","","1","00","N","","000","","","5","02","12","06","13","PA","2","06","T4W"
"2022097018","","69","N","3","1","","1","12","Y","JEEP","2019","","","","","","","","01","1C4PJMLB0KD","1","","1","00","Y","W","020","","","2","01","07","01","13","PA","2","06","T"
"2022114997","","04","N","3","1","","1","12","U","FORD","2011","","","","","","","","02","1FAHP2HW5BG","1","","1","00","Y","N","999","","","1","01","12","01","01","PA","1","01","P4D"
"2022108278","","09","N","3","3","","2","12","U","NISS","2019","","","","","","","","99","JN1BJ1CR4KW","1","","1","00","Y","W","045","","","1","01","05","01","01","PA","1","06","P"
"2022083549","","09","N","9","1","","1","10","U","TOYT","2022","","","","","","","","01","99999999999","1","","1","00","N","S","010","","","1","01","03","10","01","ZZ","1","01",""
"2022100959","","04","N","2","1","","1","06","Y","NISS","2009","","","","","","","","02","1N4AL21E39N","2","","1","00","N","S","000","","","3","01","12","03","01","PA","2","01","P4D"
