"CRN","ACCESS_CTRL","ADJ_RDWY_SEQ","LANE_COUNT","OFFSET","RDWY_COUNTY","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2023009297","3","3","2","1061","67","E","3","2","3017","0010","25","WHITBY AV"
"2023102405","","4","02","","67","E","3","4","","","","BUIST AV"
"2023037866","","4","01","","67","S","4","4","","","20","GRATZ ST"
"2023114516","3","4","2","651","67","S","4","2","3013","0041","35","ISLAND AV"
"2023110748","","4","02","","67","N","3","4","","","20","N 61ST ST"
"2023035384","","3","02","","67","W","4","4","","","25","WYNNEFIELD AV"
"2023013130","","5","2","","67","W","5","4","","","25","HARTEL AV"
"2023092354","3","3","2","793","67","N","3","2","3025","0010","35","LINDBERGH BL"
"2023057744","","3","02","","67","E","3","4","EUQG","0040","20","FLETCHER ST"
"2023033595","","7","02","","67","W","7","4","","","","SPRUCE ST"
"2023060100","","3","02","","67","S","4","4","","","20","FRONT ST"
"2023080167","3","3","2","1439","67","S","3","2","0001","0031","35","CITY AV"
"2023008249","","5","02","","67","W","5","4","","","","BLEIGH AV"
"2023063813","3","4","03","0","67","S","4","2","3019","0021","35","ESSINGTON AV"
"2023086974","","7","05","","67","S","7","4","","","40","TWENTYSIXTH ST"
"2023055417","","3","02","","67","S","4","4","","","20","51ST ST"
"2023012012","","5","02","","67","E","5","4","","","25","RACE ST"
"2023113072","1","3","4","1128","67","N","3","1","0095","0274","55","DELAWARE EX"
"2023100873","1","3","3","1423","67","W","3","1","0676","0003","55","VINE STREET EX"
"2023039931","","3","01","","67","S","3","4","EU22","0070","20","ALMA ST"
"2023108295","","4","02","","67","E","3","4","","","25","WINDRIM AV"
"2023058867","3","3","03","864","67","N","3","2","0001","0380","45","ROOSEVELT BL"
"2023068510","1","3","3","446","67","E","3","1","0076","3460","50","SCHUYLKILL EX"
"2023030731","3","4","2","1526","67","S","4","2","2007","0151","30","FRANKFORD AV"
"2023113915","3","4","02","1119","67","S","4","2","0532","0091","35","BUSTLETON AV"
"2023075358","1","3","3","835","67","S","3","1","0095","0221","55","DELAWARE EX"
"2023028636","","3","02","","67","S","3","4","","","20","FRONT ST"
"2023046785","3","5","1","0","67","E","5","2","4009","0020","35","ROBERTS AV"
"2023096122","1","3","03","2086","67","S","3","2","0001","0131","50","ROOSEVELT BOULEVARD EX"
"2023048135","3","7","2","0","67","S","7","2","4001","0021","35","HENRY AV"
"2023037859","","3","02","","67","W","3","4","","","30","WOODLAND AV"
"2023011018","1","3","4","1431","67","S","3","1","0095","0301","55","DELAWARE EX"
"2023065945","3","3","02","1446","67","W","3","2","3018","0020","45","HAVERFORD AV"
"2023080979","3","3","01","","67","E","3","4","EUR3","0160","20","FOULKROD ST"
"2023087229","","5","03","","67","E","5","4","","","20","WHEATSHEAF LN"
"2023081085","1","3","2","132","67","E","3","1","0076","3454","50","SCHUYLKILL EX"
"2023016022","1","3","2","3198","67","W","3","1","0076","3455","50","SCHUYLKILL EX"
"2023117180","3","3","02","1901","67","E","3","2","2006","0064","25","SPRING GARDEN ST"
"2023061800","","3","2","","67","W","3","4","EUP8","0080","25","FEDERAL ST"
"2023060385","1","3","2","4765","67","W","3","1","0076","3445","50","SCHUYLKILL EX"
"2023029175","3","4","2","1125","67","S","4","2","1009","0141","25","BUSTLETON AV"
"2023064640","","3","02","","67","E","3","4","","","30","WASHINGTON AV"
"2023080499","","5","01","","67","E","4","4","","","20","BUTLER ST"
"2023021525","1","3","2","1060","67","W","3","1","0076","3461","50","SCHUYLKILL EX"
"2023024781","","4","02","","67","E","5","4","","","20","COMLY RD"
"2023101660","3","3","02","","67","E","3","4","EV18","0220","20","E JOHNSON ST"
"2023055057","3","3","02","896","67","E","3","2","1004","0014","30","ERIE AV"
"2023047208","3","3","3","1699","67","N","3","2","0611","0120","30","BROAD ST"
"2023105110","","4","02","","67","W","3","4","","","","PASCHALL AV"
"2023088305","","5","02","","67","N","5","4","","","20","SEVENTH ST"
"2023016299","","3","02","","67","E","4","4","","","20","RACE ST"
"2023118806","3","3","2","0","67","N","3","2","0232","0052","25","OXFORD AV"
"2023070423","","4","01","","67","N","3","4","","","20","S 11TH ST"
"2023021745","3","3","2","342","67","N","3","2","3005","0150","35","BELMONT AV"
"2023063632","","5","02","","67","W","4","4","","","25","HOLME CR"
"2023068921","","4","01","","67","N","5","4","","","30","S 22ND ST"
"2023023789","","4","01","","67","W","3","4","","","20","SANSOM ST"
"2023053124","","4","01","","67","N","3","4","","","25","SYDENHAM ST"
"2023103774","3","3","2","622","67","S","3","2","1001","0060","35","RISING SUN AV"
"2023101771","3","3","04","1815","67","N","4","2","3030","0013","25","THIRTIETH ST"
"2023007706","3","3","2","0","67","N","3","2","1015","0030","35","KNIGHTS RD"
"2023068541","3","3","2","1423","67","N","3","2","0232","0042","25","OXFORD AV"
"2023112341","3","3","3","1706","67","N","3","2","2001","0070","35","CHRISTOPHER COLUMBUS BL"
"2023039575","","4","01","","67","N","3","4","","","15","N VAN PELT ST"
"2023022044","","3","01","","67","N","3","4","","","20","16TH ST"
"2023078914","1","3","2","5270","67","W","3","1","0076","3445","50","SCHUYLKILL EX"
"2023061369","","5","01","","67","S","5","4","","","","BROOMALL ST"
"2023081802","","3","03","","67","W","4","4","","","30","JEFFERSON ST"
"2023056129","1","6","2","425","67","E","6","2","8014","0500","20","RAMP A RD"
"2023011592","1","3","4","66","67","W","3","2","8061","0760","20","RAMP RD"
"2023062179","","5","02","","67","W","5","4","","","20","SEVENTYFOURTH ST"
"2023100817","","3","01","","67","W","3","4","","","20","SPRUCE ST"
"2023039038","","4","02","","67","S","4","4","","","20","FIFTIETH ST"
"2023022399","3","5","2","0","67","N","4","2","3028","0010","25","JOHN F KENNEDY BL"
"2023116364","3","4","02","","67","W","3","4","EVM3","0010","25","MORRELL CR"
"2023062969","3","3","03","900","67","S","3","2","0611","0081","30","BROAD ST"
"2023034793","","6","01","","67","W","6","4","","","","ALLEN ST"
"2023068544","","4","02","","67","S","4","4","","","20","FORTYSECOND ST"
"2023067890","1","3","4","520","67","N","3","1","0095","0304","55","DELAWARE EX"
"2023007172","3","4","2","1703","67","S","4","2","3015","0091","35","SIXTYTHIRD ST"
"2023011065","3","4","2","2294","67","S","4","2","0013","0231","30","FRANKFORD AV"
"2023062180","","3","02","","67","E","3","4","","","25","TYSON AV"
"2023052279","1","3","1","727","67","N","3","2","8008","0500","20","RAMP D RD"
"2023017520","3","3","2","0","67","S","3","2","2159","0011","25","TWELFTH ST"
"2023026539","","3","02","","67","E","3","4","EUC1","0100","15","CARPENTER LN"
"2023078139","1","3","3","1837","67","N","3","1","0095","0150","55","DELAWARE EX"
"2023086979","3","4","2","0","67","W","4","2","4002","0041","40","STENTON AV"
"2023026631","","4","01","","67","S","4","4","","","20","S JUNIPER ST"
"2023090645","1","3","04","873","67","W","3","1","0076","3401","50","SCHUYLKILL EX"
"2023047389","3","3","2","1776","67","N","3","2","4002","0050","35","STENTON AV"
"2023036340","","3","02","","67","E","4","4","","","20","66TH AV"
"2023013961","","3","05","","67","W","4","4","","","30","COMLY RD"
"2023079075","3","6","3","0","67","S","5","2","6001","0311","45","ROOSEVELT BL"
"2023068604","","3","01","","67","E","4","4","","","10","WALT WHITMAN RAMP RD"
"2023029707","3","4","2","2068","67","S","4","2","0291","0171","25","BROAD ST"
"2023007420","3","3","3","918","67","N","3","2","2001","0070","35","CHRISTOPHER COLUMBUS BL"
"2023057672","3","3","2","1354","67","W","3","2","1008","0030","25","LEVICK ST"
"2023109390","3","3","2","1216","67","E","3","2","2002","0050","25","SNYDER AV"
"2023037684","1","6","01","0","67","N","8","2","8020","0250","20","RAMP B RD"
"2023105597","3","3","01","","67","S","3","4","EUM0","0190","20","EDGEMONT ST"
"2023077238","1","3","2","1257","67","E","3","1","0676","0014","55","VINE STREET EX"
"2023039481","","3","04","","67","E","4","4","","","25","E HUNTING PARK AV"
"2023113536","3","3","2","890","67","S","3","2","4017","0060","35","UPSAL ST"
"2023048518","3","3","2","1682","67","S","3","2","1004","0130","30","TORRESDALE AV"
"2023113111","","5","04","","67","W","5","4","","","25","MONTGOMERY DR"
"2023032043","1","3","3","296","67","S","3","1","0095","0125","55","DELAWARE EX"
"2023011208","","4","01","","67","S","5","4","","","","CEMETERY AV"
"2023114029","3","3","02","","67","E","3","4","EVKW","0130","25","PINE ST"
"2023096108","","7","01","","67","E","7","4","","","15","WYOMING AV"
"2023085670","3","4","04","2248","67","W","4","2","3037","0023","35","JOHN F KENNEDY BL"
"2023028288","3","7","2","1349","67","E","7","2","4019","0060","25","WASHINGTON LN"
"2023069119","","5","02","","67","S","5","4","","","","ASHTON RD"
"2023095686","1","3","04","701","67","S","3","1","0095","0221","55","DELAWARE EX"
"2023094556","","3","02","","67","U","4","4","","","","65TH AV"
"2023040875","","5","03","","67","E","5","4","","","25","ONTARIO ST"
"2023020139","","4","01","","67","S","3","4","","","20","FRANKLIN ST"
"2024020044","1","5","2","470","67","S","5","2","8059","0010","20","RAMP RD"
"2023082813","3","3","01","","67","W","4","4","EVGD","0510","20","NORRIS ST"
"2023079713","3","3","03","1253","67","E","3","2","1002","0080","35","ADAMS AV"
"2023029439","3","4","2","2190","67","S","4","2","1005","0121","25","CASTOR AV"
"2023042476","","3","01","","67","E","3","4","","","35","WALT WHITMAN BR"
"2023117625","3","3","2","0","67","N","3","2","3004","0030","25","LINDBERGH BL"
"2023075649","3","5","02","0","46","N","5","2","2060","0010","35","NEW SECOND ST"
"2023002052","","4","02","","67","N","3","4","","","20","N AMERICAN ST"
"2023064027","","4","01","","67","E","3","4","","","20","ELEANOR ST"
"2023106912","","4","02","","67","W","4","4","","","","CHELTENHAM AV"
"2023102215","1","4","01","0","67","S","4","2","8035","0500","20","RAMP RD"
"2023088325","","5","02","","67","W","5","4","","","","COURTLAND ST"
"2023020141","","3","02","","67","W","3","4","EUDT","0310","20","CHEW AV"
"2023063630","","5","01","","67","S","5","4","","","30","EIGHTH ST"
"2023035757","1","3","4","1596","67","N","3","1","0095","0220","55","DELAWARE EX"
"2023042908","3","5","2","1990","67","W","5","2","1014","0040","35","RHAWN ST"
"2023104338","3","3","2","0","67","N","3","2","4001","0120","35","HENRY AV"
"2023075223","","4","01","","67","E","3","4","","","","WALTON AV"
"2023015960","3","4","1","799","67","W","4","2","2004","0011","25","MARKET ST"
"2023113301","3","3","4","1285","67","N","3","2","0611","0100","30","BROAD ST"
"2023071084","1","3","4","552","67","N","3","1","0095","0304","55","DELAWARE EX"
"2023015371","","4","02","","67","S","4","4","","","25","FIFTH ST"
"2024000990","1","3","2","1953","67","E","3","1","0076","3440","50","SCHUYLKILL EX"
"2023071893","","4","02","","67","E","3","4","","","20","NEDRO AV"
"2023113974","1","3","3","1046","67","E","3","1","0676","0004","55","VINE STREET EX"
"2023061125","","4","99","","67","S","4","4","","","30","PACKER AV"
"2023020892","","3","02","","67","N","3","4","","","30","HALDEMAN AV"
"2023117346","3","6","4","60","67","E","6","2","1018","0031","30","GRANT AV"
"2023050074","","3","02","","67","E","4","4","","","","WHARTON ST"
"2023108280","3","3","3","0","67","N","3","2","6001","0210","40","ROOSEVELT BL"
"2023103839","3","3","2","1367","67","E","3","2","2001","0020","30","OREGON AV"
"2023025511","","5","01","","67","E","5","4","","","20","LOCUST ST"
"2023051183","","3","02","","67","N","4","4","","","20","51ST ST"
"2023072699","3","4","1","0","67","S","4","2","3003","0041","40","THIRTYFOURTH ST"
"2023086047","3","3","4","0","67","S","3","2","0611","0005","35","BROAD ST"
"2023007435","3","4","3","1726","67","S","4","2","0611","0081","30","BROAD ST"
"2023075419","","3","02","","67","N","4","4","EVXU","0310","25","SYDENHAM ST"
"2023118638","","5","02","","67","W","4","4","","","15","DIAMOND ST"
"2023011038","3","4","2","1661","67","W","4","2","0291","0111","25","PENROSE AV"
"2023063487","3","3","02","305","67","E","4","2","3014","0020","25","SPRING GARDEN ST"
"2023086974","3","4","02","0","67","W","4","2","0291","0101","35","PENROSE AV"
"2023080508","3","3","03","2149","67","S","3","2","0611","0141","30","BROAD ST"
"2023012012","3","4","02","918","67","E","4","2","3032","0010","25","RACE ST"
"2023060201","","3","02","","67","S","4","4","","","25","S 70TH ST"
"2023064334","3","6","03","2151","67","W","6","2","1008","0020","25","LEVICK ST"
"2023042111","","3","02","","67","W","4","4","EUEH","0100","20","CLEARFIELD ST"
"2023095329","3","4","2","3388","67","N","5","2","2009","0120","30","HARBISON AV"
"2023096763","1","3","3","1847","67","S","3","2","0001","0101","50","ROOSEVELT BOULEVARD EX"
"2023068549","","5","02","","67","E","5","4","","","20","SOMERVILLE AV"
"2023020687","","3","02","","67","W","3","4","EUOP","0500","25","FAIRMOUNT AV"
"2023117062","","3","02","","67","E","3","4","","","25","HUNTING PARK AV"
"2023104584","","3","02","","67","N","3","4","","","25","54TH ST"
"2023003532","","5","02","","67","N","4","4","","","20","61ST ST"
"2023018190","","5","02","","67","N","5","4","","","25","FIFTH ST"
"2023079326","","5","99","","67","E","5","4","","","20","CHRISTIAN ST"
"2023048135","3","5","2","2581","67","W","5","2","2016","0010","25","ALLEGHENY AV"
"2023020903","3","4","1","0","67","W","4","2","0030","0061","30","GIRARD AV"
"2023020218","","3","02","","67","W","4","4","","","20","CHESTER AV"
"2023095474","3","3","4","1551","67","N","3","2","0611","0030","30","BROAD ST"
"2023061801","3","3","03","1846","67","N","3","2","0001","0020","35","CITY AV"
"2023080484","","5","02","","67","S","5","4","","","","ROWLAND AV"
"2023099825","3","3","01","","67","W","4","4","EVVC","0450","25","W SOMERSET ST"
"2023003268","2","3","4","383","67","E","3","2","0291","0090","45","PENROSE AV"
"2023065587","","5","02","","67","S","4","4","","","35","FIFTYSECOND ST"
"2023095433","1","3","3","635","67","S","3","1","0095","0165","55","DELAWARE EX"
"2023061948","","3","02","","67","S","4","4","","","30","FRONT ST"
"2023029175","","5","02","","67","W","5","4","","","","WINCHESTER AV"
"2023098484","","5","02","","67","S","5","4","","","","VANDIKE ST"
"2023077327","1","3","2","6168","67","E","3","1","0076","3444","50","SCHUYLKILL EX"
"2023058436","","3","06","","67","W","3","4","EVN4","0140","35","RED LION RD"
"2023024781","","5","02","","67","S","4","4","","","25","WALDEMIRE DR"
"2023091110","3","3","3","0","67","N","3","2","6001","0160","40","ROOSEVELT BL"
"2023055057","","4","01","","67","N","4","4","","","20","SIXTEENTH ST"
"2023064833","3","3","2","1130","67","N","3","2","3005","0140","35","BELMONT AV"
"2023115461","3","3","02","","67","W","3","4","EUCF","0100","25","CATHARINE ST"
"2023085226","3","4","2","2102","67","W","4","2","0013","0161","30","HUNTING PARK AV"
"2023025125","","3","04","","67","E","3","4","","","30","SOUTH ST"
"2023078145","1","3","2","2082","67","E","3","1","0676","0010","55","VINE STREET EX"
"2023070423","","3","01","","67","E","4","4","","","20","MORRIS ST"
"2023007865","","4","02","","67","E","3","4","","","20","WEBSTER ST"
"2023111346","","7","03","","67","N","7","4","","","35","SECOND ST"
"2023058452","","5","01","","67","W","5","4","","","20","STATES DR"
"2023033408","1","3","4","2227","67","N","3","1","0095","0250","55","DELAWARE EX"
"2023071129","","4","02","","67","E","4","4","","","","DISSTON ST"
"2023104370","","4","02","","67","W","4","4","","","","CHELTEN AV"
"2023080773","3","4","03","566","67","S","4","2","0611","0151","30","BROAD ST"
"2023010180","3","3","2","1336","67","N","3","2","4004","0020","35","CHEW AV"
"2023085338","1","3","3","2227","67","S","3","1","0095","0325","55","DELAWARE EX"
"2023070308","","3","01","","67","N","3","4","EUBW","0270","20","CARLISLE ST"
"2023002048","3","3","3","1716","67","E","3","2","2014","0090","25","LEHIGH AV"
"2023020698","","3","01","","67","S","3","4","","","20","6TH ST"
"2023111970","3","4","2","0","67","E","4","2","3010","0060","30","MARKET ST"
"2023094148","3","3","02","","67","S","3","4","EV0U","0540","20","JASPER ST"
"2023108485","1","3","4","2584","67","N","3","1","0095","0304","55","DELAWARE EX"
"2023057973","3","3","2","1215","67","W","3","2","0291","0037","35","ISLAND AV"
"2023027283","1","3","3","1451","67","E","3","1","0676","0002","55","VINE STREET EX"
"2023062179","3","3","02","0","67","N","3","2","3013","0040","35","ISLAND AV"
"2023072230","1","3","3","980","67","E","3","1","0076","3460","50","SCHUYLKILL EX"
"2023020429","","4","01","","67","N","4","4","","","","ELEVENTH ST"
"2023022399","3","3","6","0","67","E","5","2","3010","0080","30","MARKET ST"
"2023117323","1","3","3","321","67","W","3","1","0076","3435","50","SCHUYLKILL EX"
"2023074199","","4","02","","67","E","4","4","","","","SLOCUM ST"
"2023039236","","3","02","","67","E","3","4","","","20","E HAINES ST"
"2023072239","","4","01","","67","W","3","4","","","20","FEDERAL ST"
"2023046913","","4","01","","67","E","3","4","","","","53RD ST"
"2023013087","1","3","3","1922","67","N","3","1","0095","0264","55","DELAWARE EX"
"2023011065","","5","01","","67","E","5","4","","","","BRIGHTON ST"
"2023103396","3","3","2","818","67","E","3","2","2004","0010","25","MARKET ST"
"2023078182","3","4","02","","67","E","3","4","EVGQ","0080","20","WINGOHOCKING ST"
"2023020142","3","3","2","1843","67","E","3","2","4004","0090","25","OLNEY AV"
"2023012010","3","3","4","2707","67","N","3","2","0611","0030","30","BROAD ST"
"2023082031","3","3","3","1103","67","W","3","2","0013","0201","25","LEVICK ST"
"2023066617","3","5","3","0","67","E","5","2","0003","0030","35","CHESTNUT ST"
"2023019707","1","3","2","103","67","W","3","1","0676","0015","55","VINE STREET EX"
"2023115281","3","3","03","1271","67","N","3","2","0611","0070","30","BROAD ST"
"2023068935","3","5","2","0","67","S","5","2","3017","0061","35","FIFTYSECOND ST"
"2023059401","3","3","1","2143","67","E","3","2","2012","0070","25","DAUPHIN ST"
"2023026268","","3","02","","67","N","3","4","","","25","S 70TH ST"
"2023102401","3","3","02","","67","W","4","4","EUDH","0060","15","CHELWYNDE AV"
"2023071113","","6","04","","67","W","6","4","","","","PATTISON AV"
"2023017202","3","3","2","0","67","W","3","2","0003","0031","35","WALNUT ST"
"2023007851","3","3","3","0","67","B","3","2","0013","0280","30","FRANKFORD AV"
"2023067076","3","3","3","0","67","N","3","2","0013","0280","30","FRANKFORD AV"
"2023086874","3","3","02","","67","S","4","4","EUEC","0090","20","CLARK ST"
"2023026863","3","3","02","2084","67","W","3","2","2010","0022","25","CECIL B MOORE AV"
"2023118192","1","3","4","0","67","W","3","1","0076","3405","50","SCHUYLKILL EX"
"2023090448","3","3","2","2417","67","N","3","2","1001","0140","35","VERREE RD"
"2023039763","1","3","4","1796","67","N","3","1","0095","0310","55","DELAWARE EX"
"2023116799","3","3","2","0","67","E","3","2","0001","0080","35","CITY AV"
"2023060611","","3","02","","67","W","3","4","","","20","LYCOMING ST"
"2023086483","3","3","02","0","67","N","3","2","0013","0250","30","FRANKFORD AV"
"2023026850","","3","01","","67","S","3","4","EUUE","0030","20","GRATZ ST"
"2023012014","3","3","3","661","67","N","3","2","1009","0120","25","BUSTLETON AV"
"2023108289","3","4","01","","67","S","3","4","EV0Y","0370","20","NEWKIRK ST"
"2023096108","3","3","01","105","67","N","3","2","1005","0082","15","CASTOR AV"
"2023119139","1","3","3","817","67","S","3","1","0095","0315","55","DELAWARE EX"
"2023017165","1","3","3","1177","67","W","3","1","0676","0003","55","VINE STREET EX"
"2023118489","1","3","4","563","67","W","3","1","0076","3405","50","SCHUYLKILL EX"
"2023062551","3","4","01","2240","67","W","4","2","0030","0061","30","GIRARD AV"
"2023073789","3","3","03","65","67","S","3","2","2001","0111","30","CHRISTOPHER COLUMBUS BL"
"2023025694","1","3","4","1453","67","N","3","1","0095","0114","55","DELAWARE EX"
"2023021725","3","3","02","1944","67","N","3","2","0013","0190","25","ROBBINS ST"
"2024001833","","3","01","","67","W","3","4","","","25","CECIL B MOORE AV"
"2023089904","3","3","02","","67","W","3","4","EVP9","0020","20","RONNALD DR"
"2023077274","3","3","03","1928","67","S","3","2","0013","0280","30","FRANKFORD AV"
"2023025536","","3","02","","67","N","4","4","","","20","45TH ST"
"2023041724","1","5","03","769","67","E","7","2","8020","0010","20","RAMP A RD"
"2023064333","","4","02","","67","E","4","4","","","25","BUIST AV"
"2023057677","","4","01","","67","S","3","4","","","","BEULAH ST"
"2023040505","3","3","3","549","67","W","3","2","2016","0070","30","ALLEGHENY AV"
"2023044625","3","4","2","618","67","W","4","2","2008","0031","30","GIRARD AV"
"2023106912","3","3","02","1262","67","S","3","2","2007","0140","30","FRANKFORD AV"
"2023105698","3","6","3","0","67","S","5","2","6001","0311","45","ROOSEVELT BL"
"2023090764","1","3","4","322","67","S","3","1","0095","0305","55","DELAWARE EX"
"2023030486","","6","01","","67","S","6","4","","","","WALT WHITMAN RAMP RD"
"2023102023","","3","02","","67","E","3","4","","","30","BYBERRY RD"
"2023004012","","4","02","","67","S","4","4","","","20","THIRTIETH ST"
"2023019108","3","3","2","2589","67","N","3","2","3011","0050","25","TWENTYNINTH ST"
"2023117185","3","3","2","0","67","N","3","2","3015","0074","25","COBBS CREEK PY"
"2023098067","","3","02","","67","U","4","4","","","","FRONT ST"
"2023041640","","3","01","","67","E","3","4","","","20","BAINBRIDGE ST"
"2023113677","3","3","02","428","67","W","3","2","0003","0051","35","WALNUT ST"
"2023071867","1","3","3","944","67","S","3","1","0095","0321","55","DELAWARE EX"
"2023015370","","5","02","","67","U","5","4","","","20","WINDRIM AV"
"2023029713","","4","02","","67","N","4","4","","","","WILLIAMS AV"
"2023072700","","4","01","","67","S","4","4","","","20","TWENTYEIGHTH ST"
"2023086054","","4","02","","67","S","4","4","","","20","THIRTIETH ST"
"2023059734","1","3","3","1901","67","N","3","1","0095","0314","55","DELAWARE EX"
"2023023622","3","3","4","1271","67","S","3","2","0611","0121","30","BROAD ST"
"2023086124","1","3","3","2635","67","S","3","1","0095","0315","55","DELAWARE EX"
"2023058442","3","4","2","564","67","W","4","2","0073","0061","30","COTTMAN AV"
"2023112222","3","3","02","763","67","N","3","2","1015","0030","35","KNIGHTS RD"
"2023115794","3","3","02","1764","67","E","3","2","1004","0070","30","ERIE AV"
"2023025511","3","3","2","978","67","N","3","2","0291","0180","25","BROAD ST"
"2023062870","3","3","3","36","67","E","3","2","2014","0070","25","LEHIGH AV"
"2023051749","","3","01","","67","S","3","4","","","25","10TH ST"
"2023086047","","4","06","","67","W","4","4","","","30","PATTISON AV"
"2023023051","","5","02","","67","E","5","4","","","","LONGSHORE AV"
"2023102120","3","4","03","899","67","S","4","2","3005","0161","35","BELMONT AV"
"2023118638","","4","01","","67","N","5","4","","","","THIRTIETH ST"
"2023015962","3","3","4","1846","67","W","3","2","1014","0060","35","RHAWN ST"
"2023093242","3","3","02","1512","67","E","3","2","2014","0060","25","LEHIGH AV"
"2023086974","3","3","04","0","67","E","3","2","0291","0100","35","PENROSE AV"
"2023085225","","4","02","","67","E","5","4","","","","LUZERNE ST"
"2023005851","3","3","03","0","67","E","3","2","2014","0060","25","LEHIGH AV"
"2023096168","","3","02","","67","S","3","4","","","25","GERMANTOWN AV"
"2023064334","3","5","02","0","67","S","5","2","0013","0221","30","FRANKFORD AV"
"2023042111","","4","02","","67","S","3","4","","","20","30TH ST"
"2023104959","3","4","01","","67","S","3","4","EUQJ","0010","20","CLARION ST"
"2023078949","3","3","1","370","67","W","3","2","2004","0011","25","MARKET ST"
"2023068549","3","4","4","566","67","S","4","2","0611","0151","30","BROAD ST"
"2023034581","","3","03","","67","N","3","4","","","55","DELAWARE EX"
"2023113915","3","5","02","0","67","E","5","2","1020","0030","35","PHILMONT AV"
"2023115793","3","3","01","","67","E","3","4","EVI6","0140","20","E PACIFIC ST"
"2023002879","3","4","2","154","67","W","5","2","0073","0051","30","COTTMAN AV"
"2023046785","3","3","2","2161","67","N","3","2","4003","0010","40","WISSAHICKON AV"
"2023118544","","4","02","","67","E","4","4","","","25","WINCHESTER AV"
"2023048135","3","4","02","866","67","W","4","2","0013","0141","30","HUNTING PARK AV"
"2023018101","","5","01","","67","E","5","4","","","20","CLEARFIELD ST"
"2023040244","1","3","2","3178","67","E","3","1","0076","3454","50","SCHUYLKILL EX"
"2023079327","3","3","2","1908","67","S","3","2","0532","0051","35","BUSTLETON AV"
"2023098834","","4","02","","67","N","4","4","","","25","SIXTEENTH ST"
"2023080484","3","4","2","564","67","W","4","2","0073","0061","30","COTTMAN AV"
"2023081085","1","4","2","0","67","N","4","2","8018","0010","20","RAMP RD"
"2023004218","","3","02","","67","E","3","4","EV38","0090","20","KNORR ST"
"2024005300","1","3","4","1313","67","S","3","1","0095","0305","55","DELAWARE EX"
"2023091939","3","3","02","2257","67","N","3","2","0611","0180","30","BROAD ST"
"2023042336","3","3","4","0","67","N","3","2","0013","0304","30","FRANKFORD AV"
"2023029175","3","3","2","1128","67","N","3","2","1009","0140","25","BUSTLETON AV"
"2023098484","3","3","2","0","67","W","3","2","1004","0090","30","TORRESDALE AV"
"2023051182","3","3","2","221","67","N","3","2","1007","0030","25","TACONY ST"
"2023058784","3","4","02","0","67","N","4","2","3011","0050","25","TWENTYNINTH ST"
"2023029179","3","3","2","1177","67","S","3","2","0013","0251","30","FRANKFORD AV"
"2023106421","1","3","4","289","67","N","3","1","0095","0204","55","DELAWARE EX"
"2023038854","","5","01","","67","W","5","4","","","20","FEDERAL ST"
"2023047208","3","4","4","1698","67","S","4","2","0611","0121","30","BROAD ST"
"2023109064","3","3","02","1191","67","E","3","2","3025","0010","35","LINDBERGH BL"
"2023088305","3","4","2","1316","67","W","4","2","2006","0081","25","SPRING GARDEN ST"
"2023016299","","4","01","","67","S","3","4","","","25","10TH ST"
"2023067079","","3","04","","67","N","4","4","EVG7","0030","20","NORCOM RD"
"2023075239","3","4","2","704","67","S","4","2","0013","0181","40","ROOSEVELT BL"
"2023009642","3","3","2","343","67","E","3","2","3005","0080","25","LANCASTER AV"
"2023111346","3","4","03","0","67","W","4","2","1002","0031","35","CHELTENHAM AV"
"2023068921","3","3","2","502","67","B","3","2","3019","0100","35","PASSYUNK AV"
"2023025717","","4","01","","67","S","4","4","","","","SYDENHAM ST"
"2023071129","3","3","2","1481","67","N","3","2","1004","0150","30","TORRESDALE AV"
"2023101773","3","4","01","","67","N","3","4","EVHU","0060","","58TH ST"
"2023081709","3","3","2","380","67","E","3","2","3021","0070","30","GRAYS FERRY AV"
"2023008942","","4","02","","67","N","6","4","","","","57TH ST"
"2023087650","3","3","3","2280","67","N","3","2","6001","0290","45","ROOSEVELT BL"
"2023077358","1","3","5","344","67","S","3","1","0095","0255","55","DELAWARE EX"
"2023039575","","3","01","","67","W","4","4","","","25","W YORK ST"
"2023024163","1","3","4","406","67","N","3","1","0095","0250","55","DELAWARE EX"
"2024012271","","4","01","","67","N","4","4","","","","5TH ST"
"2023060099","","3","01","","67","E","4","4","EU76","0190","20","BERKS ST"
"2023106702","3","3","03","983","67","N","3","2","1002","0040","35","CRESCENTVILLE RD"
"2023038848","","4","01","","67","W","3","4","","","20","STEVENS ST"
"2023011592","","4","01","","67","N","4","4","","","20","RAMP RD"
"2023096107","","5","05","","67","W","5","4","","","","RED LION RD"
"2023072230","3","4","1","0","67","S","4","2","3003","0041","40","THIRTYFOURTH ST"
"2023039896","1","3","3","1257","67","S","3","1","0095","0211","55","DELAWARE EX"
"2023032887","3","3","2","600","67","E","3","2","1024","0020","25","ROBBINS ST"
"2023071996","2","3","02","103","67","E","3","2","0291","0090","45","PENROSE AV"
"2023074199","3","3","02","2662","67","S","3","2","4004","0010","35","CHEW AV"
"2023028939","1","3","4","96","67","W","3","2","8061","0760","20","RAMP RD"
"2024011925","1","3","3","3420","67","N","3","2","0001","0100","50","ROOSEVELT BOULEVARD EX"
