"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","VINA_BODY_TYPE_CD"
"2021018072","0","04","N","3","1","0","1","12","U","TOYT","2001","","","","","","","","02","4T1BF28BX1U","1","12","1","00","Y","W","060","0","0","1","01","02","01","01","DE","0","01","P4D"
"2021017929","","51","N","3","1","","1","02","Y","CHEV","2012","","","","","","","","01","1GCRKSE75CZ","3","","1","99","Y","S","025","","","2","01","12","01","09","PA","2","04","T4C"
"2021014955","","40","N","1","1","","1","06","Y","DODG","2014","","","","","","","","02","2C4RDGBG7ER","4","","1","46","N","N","035","0","","2","01","12","01","06","PA","2","07","TSV"
"2021007741","","04","N","2","1","","3","02","Y","HYUN","2013","","","","","","","","02","KMHEC4A49DA","1","","1","00","N","S","040","","","1","01","12","01","01","PA","1","01","P4D"
"2021016747","","15","N","3","1","","1","08","N","FORD","2005","","","","","","","","02","1FMZU75WX5U","1","","1","00","Y","W","040","","","1","01","12","01","01","PA","1","06","T4W"
"2021031959","","40","N","9","2","","1","11","U","HOND","2010","","","","","","","","","5FNRL3H24AB","0","","1","46","N","","000","0","","2","02","07","06","01","PA","2","07","TSV"
"2021040454","","04","N","1","1","","1","11","Y","CHEV","2007","","","","","","","","01","1G1ZS58F57F","1","","1","00","N","E","999","0","","2","01","03","01","13","PA","2","01","P4D"
"2021037797","","","","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2021041059","","04","N","9","1","","1","02","Y","CHEV","2011","","","","","","","","07","2G1WF5EK3B1","1","","1","03","Y","S","015","0","","1","01","01","01","13","PA","1","01","P4D"
"2021031404","","15","N","9","1","","1","99","Y","FORD","1999","","","","","","","","01","1FMPU18LXXL","1","","1","00","N","N","020","","","1","01","07","01","13","PA","1","06","T4W"
"2021003465","","04","N","3","1","","1","09","Y","AUDI","2015","","","","","","","","01","WAUHGAFC7FN","1","","1","00","Y","E","040","","","2","01","03","01","06","DE","2","01","P4D"
"2021002787","","05","N","1","1","","1","12","Y","PONT","2009","","","","","","","","01","5Y2SP67859Z","1","","1","00","N","N","999","0","","4","01","12","01","03","PA","2","01","P4H"
"2021036028","","15","N","3","1","","1","14","Y","FORD","2001","","","","","","","","01","1FMYU04171K","1","","1","00","Y","E","060","","","1","01","04","01","09","PA","3","06","T4W"
"2021054019","","04","N","3","1","","1","01","U","HOND","2004","","","","","","","","98","1HGCM56734A","1","","1","00","Y","N","065","0","","1","01","05","01","04","PA","1","01","P4D"
"2021083584","","69","N","9","1","","1","06","Y","NISS","2017","","","","","","","","99","5N1DR2MM9HC","1","","1","00","N","W","000","","","2","01","03","03","01","PA","2","06","T"
"2021105785","","04","N","9","1","","1","12","N","HOND","2006","","","","","","","","01","99999999999","1","","1","00","N","U","999","","","2","01","99","01","01","NJ","1","01","P4D"
"2021105315","","15","N","3","1","","1","11","Y","NISS","2012","","","","","","","","01","JN8AS5MV3CW","3","","1","00","Y","S","020","","","2","01","07","01","03","PA","2","06","T4W"
"2021123389","","51","N","2","1","","1","02","Y","CHEV","1998","","","","","","","","01","1GBJK34R1WF","1","","1","00","N","S","030","","","2","01","04","01","06","PA","2","04","TCB"
"2021085863","","09","N","3","1","","1","12","Y","BMW","2018","","","","","","","","01","WBAJA7C57JG","1","","1","00","Y","W","025","","","2","01","01","01","13","PA","3","01","P"
"2021124749","","15","N","1","2","","1","07","Y","CHEV","2017","","","","","","","","","2GNALCEK5H1","0","","1","00","N","","000","","","5","02","02","06","13","PA","2","06","T4W"
"2021053606","","09","N","2","2","","1","05","Y","TOYT","2021","","","","","","","","","4T1G11AKXMU","0","","1","00","N","","000","0","","3","02","01","06","01","PA","2","01","P"
"2021050566","","15","N","1","1","","1","12","U","KIA","2014","","","","","","","","01","KNDPCCAC6E7","1","","1","00","N","N","025","","","2","01","02","01","01","PA","2","06","T4W"
"2021002286","","69","N","3","1","","3","06","Y","BMW","2017","","","","","","","","01","5UXKR0C32H0","1","","1","00","Y","N","050","","","2","01","05","01","01","PA","2","06","T"
"2021073599","","15","N","1","1","","1","06","Y","MAZD","2016","","","","","","","","01","JM3TCBCY7G0","1","","1","00","N","W","025","0","","2","01","12","01","03","PA","2","06","T4W"
"2021037298","","28","N","3","1","","1","12","U","HOND","2009","","","","","","","","02","JH2PC40049K","1","","1","41","Y","N","030","0","","1","01","02","01","01","PA","1","02","MRC"
"2021033032","","15","N","2","2","","4","12","Y","HOND","2010","","","","","","","","","5FNYF4H82AB","0","","1","00","N","","000","","","2","02","07","06","01","PA","2","06","T4W"
"2021046797","","15","N","2","2","","1","02","Y","GMC","2003","","","","","","","","","1GKEK13V53R","0","","1","00","N","","000","0","","5","02","08","06","13","PA","2","06","T4W"
"2021043490","","04","N","2","1","","1","07","Y","NISS","2009","","","","","","","","98","1N4AL21EX9C","1","","1","00","N","S","015","0","","1","01","03","14","13","PA","1","01","P4D"
"2021027197","","02","N","3","1","","1","06","Y","CHEV","2004","","","","","","","","01","1G1JC12F847","1","","1","00","Y","E","000","","","1","01","01","03","03","PA","2","01","PCP"
"2021013853","","09","N","2","1","","1","09","Y","HOND","2019","","","","","","","","01","2HGFC2F6XKH","1","","1","00","N","N","030","0","","2","01","07","01","03","PA","2","01","P"
"2021029969","","69","N","1","1","","1","09","Y","FRHT","2020","","","","","","","","02","3ALACWFC3LD","1","","1","00","N","N","055","","","3","01","03","01","01","PA","2","04","T"
"2021001069","","15","N","3","2","","1","06","Y","NISS","2015","","","","","","","","","5N1AR2MM8FC","2","","1","00","Y","","000","0","","3","02","07","06","13","PA","3","06","T4W"
"2021059176","","69","N","2","1","","2","03","Y","RAM","2019","","","","","","","","01","3C63RRGL6KG","1","","1","00","N","W","040","1","","1","01","05","15","06","NC","1","04","T"
"2021030138","","69","N","0","1","","1","12","Y","GMC","2021","","","","","","","","01","3GKALPEV2ML","2","","1","00","N","S","020","","","1","01","03","10","01","PA","1","06","T"
"2021024522","","40","N","9","2","","1","05","Y","TOYT","2013","","","","","","","","","5TDKK3DC2DS","0","","1","46","N","","000","","","3","02","07","06","01","PA","2","07","TSV"
"2021069661","","04","N","1","1","","1","06","Y","NISS","2014","","","","","","","","01","1N4AL3AP4EC","1","","1","00","N","S","002","0","","4","01","03","01","03","PA","2","01","P4D"
"2021071432","","06","N","3","1","","1","11","U","VOLK","2011","","","","","","","","02","3VWPZ7AJ3BM","1","","1","00","Y","W","035","0","","1","01","99","01","13","PA","1","01","PSW"
"2021019455","","15","N","2","1","","1","02","U","DODG","2001","","","","","","","","02","1B4HS28N61F","1","","1","00","Y","W","999","","","1","01","07","01","06","PA","1","06","T4W"
"2021000461","","15","N","9","2","","1","07","Y","PONT","2003","","","","","","","","","3G7DB03E13S","0","","1","00","N","W","000","","","2","02","05","06","09","PA","2","06","T4W"
"2021002289","","04","N","3","3","","2","01","U","HOND","2003","","","","","","","","99","1HGCM553X3A","1","","1","00","Y","W","035","","","1","01","07","01","01","DE","1","01","P4D"
"2021040287","","05","N","3","1","","1","11","Y","HYUN","2014","","","","","","","","01","KMHD35LH3EU","1","","1","00","Y","S","060","","","1","01","01","15","01","PA","1","01","P4H"
"2021016355","","19","N","2","4","","1","01","N","UNKN","","","","","","","","","99","","0","","1","00","N","W","025","0","","1","05","12","01","13","ZZ","1","06",""
"2021046062","","69","N","2","1","","1","02","U","MAZD","2020","","","","","","","","03","JM3KFACM5L0","1","","1","00","N","W","999","","","1","01","03","04","13","VA","1","06","T"
"2021041960","","04","N","3","2","","1","10","U","TOYT","1999","","","","","","","","","4T1BG22K3XU","1","","1","00","Y","","000","0","","2","02","07","06","13","PA","2","01","P4D"
"2021019947","","04","N","3","2","","1","07","U","HOND","2012","","","","","","","","","1HGCP2F39CA","0","","1","00","Y","","000","0","","2","02","07","06","13","NC","2","01","P4D"
"2021040152","","01","N","1","1","","3","06","Y","UNKN","9999","","","","","","","","01","99999999999","2","","1","00","N","S","030","0","","2","01","03","03","01","ZZ","2","01","PCV"
"2021039732","","04","N","0","1","","1","99","Y","INFI","2008","","","","","","","","01","JNKBV61F88M","1","","1","00","N","N","027","","","1","01","01","01","01","PA","1","01","P4D"
"2021012060","","04","N","3","1","","1","03","Y","MAZD","2016","","","","","","","","01","JM1BM1W30G1","1","","1","00","Y","W","035","","","2","01","02","01","01","PA","2","01","P4D"
"2021009909","","15","N","3","1","","1","01","N","FORD","2003","","","","","","","","01","1FMFU18L93L","1","","3","00","Y","S","050","","","1","01","01","17","01","PA","1","06","T4W"
"2021006018","","09","N","3","1","","1","11","N","NISS","2019","","","","","","","","03","3N1CP5CU8KL","2","","1","00","Y","W","000","0","","2","01","12","03","01","OK","2","06","P"
"2021007297","","15","N","9","2","","1","05","Y","JEEP","2015","","","","","","","","","ZACCJABT4FP","0","","1","00","N","","000","","","3","02","05","06","13","PA","2","06","T4W"
"2021032708","","51","N","3","1","","1","01","N","FORD","2004","","","","","","","","02","1FTYR10DX4P","1","","4","00","Y","W","060","","","1","01","07","16","01","PA","1","04","TPK"
"2021044828","","04","N","2","2","","1","09","Y","TOYT","1998","","","","","","","","","JT2BF22K9W0","0","","1","00","N","","000","","","4","02","12","06","13","PA","2","01","P4D"
"2021057707","","09","N","2","1","","1","01","Y","HYUN","2018","","","","","","","","01","KMHD74LF2JU","1","","1","00","N","N","025","0","","1","01","12","01","06","FL","1","01","P"
"2021071269","","15","N","3","1","","3","01","Y","HOND","2006","","","","","","","","98","SHSRD78826U","1","","1","00","Y","S","020","0","","1","01","03","01","13","PA","1","06","T4W"
"2021030784","","41","N","3","2","","1","06","Y","FORD","2000","","","","","","","","","1FTNE24LXYH","0","","1","46","Y","","000","0","","2","02","03","06","01","PA","2","07","TCG"
"2021001538","","04","N","1","1","","1","08","Y","BUIC","2008","","","","","","","","01","1G4HD57218U","4","","1","00","Y","W","999","0","","2","01","07","99","01","PA","2","01","P4D"
"2021002974","","09","N","2","1","","1","12","Y","CHEV","2020","","","","","","","","01","1G1FB3DX2L0","1","","1","00","N","S","001","0","","2","01","02","03","01","PA","2","01","P"
"2021051491","","04","N","1","1","","1","06","Y","KIA","2015","","","","","","","","02","KNAGM4A76F5","1","","1","00","N","N","000","0","","4","01","03","03","06","PA","2","01","P4D"
"2021002260","","04","N","3","1","","1","12","U","HOND","1996","","","","","","","","01","1HGCD5635TA","3","","1","00","Y","S","035","","","1","01","05","01","01","PA","1","01","P4D"
"2021018070","","09","N","9","4","","1","99","N","UNKN","","","","","","","","","99","","1","","1","00","N","S","999","0","","1","05","07","04","01","PA","1","01",""
"2021033619","","04","N","3","1","","1","03","Y","HOND","2015","","","","","","","","01","1HGCR2F7XFA","1","","1","00","Y","E","045","","","2","01","03","01","01","ZZ","2","01","P4D"
"2021019775","","","","","","","","","","","","Y","01","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2021040667","","04","N","3","3","","1","12","N","CHEV","2012","","","","","","","","99","2G1WG5E35C1","1","","4","00","Y","W","055","","","1","01","05","16","06","DE","0","01","P4D"
"2021110211","","04","N","1","2","","3","10","Y","NISS","2017","","","","","","","","","1N4AA6AP0HC","0","","1","00","N","S","000","","","4","02","07","06","11","PA","2","01","P4D"
"2021057171","","04","N","3","1","","1","02","Y","CHEV","2013","","","","","","","","01","1G1PA5SG4D7","1","","1","00","Y","N","010","","","1","01","07","01","14","PA","1","01","P4D"
"2021024448","","69","Y","1","1","","2","03","Y","FORD","2019","","","","","","","","02","1FDUF4GT3KE","1","","1","00","N","E","025","0","","2","01","03","01","03","PA","2","05","T"
"2021007191","","15","N","3","1","","1","12","Y","JEEP","2016","","","","","","","","01","1C4PJMCB4GW","1","","1","00","Y","E","030","","","2","01","12","01","01","PA","1","06","T4W"
"2021006013","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2021053766","","04","N","3","1","","1","11","Y","TOYT","2014","","","","","","","","01","2T1BURHE1EC","1","","1","00","Y","S","030","","","2","01","07","01","06","PA","2","01","P4D"
"2021024519","","05","N","1","1","","1","12","Y","DODG","2008","","","","","","","","01","1B3HB48B58D","1","","1","00","N","S","000","0","","3","01","03","03","01","PA","2","01","P4H"
"2021057702","","09","N","2","2","","2","06","Y","HYUN","2021","","","","","","","","","KMHLN4AG6MU","0","","1","00","N","","000","0","","4","02","12","06","09","KS","2","01","P"
"2021020657","","69","N","1","1","","1","11","Y","DODG","2018","","","","","","","","01","1C4RDJAG5JC","1","","1","00","N","S","000","","","2","01","05","03","01","PA","2","06","T"
"2021033199","","04","N","3","1","","1","11","Y","INFI","2008","","","","","","","","01","JNKAY01F08M","1","","1","00","Y","S","060","","","1","01","05","01","06","NY","2","01","P4D"
"2021041808","","09","N","9","4","","1","99","U","DODG","","","","","","","","","99","","1","","1","00","N","N","065","","","1","05","99","15","06","ZZ","1","01",""
"2021021849","","05","N","2","2","","1","06","Y","KIA","2012","","","","","","","","","KNAFU5A27C5","0","","1","00","N","N","000","0","","2","02","05","06","01","PA","2","01","P4H"
"2021014470","","","","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","39","99","","2","31",""
"2021041991","","15","N","1","2","","1","03","U","HOND","2000","","","","","","","","","JHLRD1866YC","0","","1","00","N","","000","","","2","02","12","06","13","PA","2","06","T4W"
"2021053596","","04","N","1","2","","1","07","U","PONT","2008","","","","","","","","","1G2ZM577684","0","","1","00","N","","000","0","","2","02","05","06","98","PA","2","01","P4D"
"2021022879","","04","N","3","1","","1","11","Y","TOYT","2013","","","","","","","","01","2T1BU4EE5DC","1","","1","00","Y","S","050","0","","2","01","03","01","01","PA","2","01","P4D"
"2021021569","","04","N","3","1","","1","06","Y","KIA","2010","","","","","","","","01","KNAFU4A26A5","1","","1","00","Y","S","000","","","2","01","12","03","01","PA","2","01","P4D"
"2021026591","","05","N","2","1","","1","12","Y","NISS","2009","","","","","","","","01","3N1BC13E89L","1","","1","00","Y","E","015","0","","1","01","07","01","13","PA","1","01","P4H"
"2021036266","","04","N","9","2","","1","11","Y","FORD","2014","","","","","","","","","3FA6P0H77ER","0","","1","00","N","","000","0","","3","02","03","06","01","PA","2","01","P4D"
"2021054077","","04","N","3","1","","3","01","Y","TOYT","2004","","","","","","","","01","4T1BE32K74U","1","","1","00","Y","S","055","0","","1","01","07","01","06","PA","1","01","P4D"
"2021025275","","04","N","3","1","","1","02","U","HYUN","2014","","","","","","","","01","5NPEB4ACXEH","1","","1","00","Y","S","020","0","","1","01","01","01","09","PA","1","01","P4D"
"2021007732","","09","N","3","1","","1","08","Y","HYUN","2021","","","","","","","","01","KMHL54JJ4MA","1","","1","00","Y","W","015","0","","2","01","12","01","01","PA","2","01","P"
"2021007298","","75","Y","9","2","","1","06","U","FRHT","2013","","","","","","","","","1FUJGLDR6DL","0","","1","00","N","N","000","1","","2","02","02","06","01","NJ","2","05","TTR"
"2021030525","","04","N","3","1","","1","02","Y","HOND","2005","","","","","","","","02","1HGCM66585A","1","","3","00","Y","W","030","","","1","01","08","17","01","DE","1","01","P4D"
"2021024514","","04","N","3","1","","1","11","Y","MERZ","2014","","","","","","","","01","WDDHF8JB4EA","1","","1","00","Y","S","010","","","1","01","05","11","04","PA","1","01","P4D"
"2021022796","","04","N","3","1","","1","02","U","BUIC","2017","","","","","","","","02","1G4ZR5SS5HU","1","","1","00","Y","E","025","0","","2","01","03","01","13","PA","2","01","P4D"
"2021028162","","04","N","3","1","","2","12","N","HYUN","2008","","","","","","","","01","KMHDU46D58U","1","","3","00","Y","E","060","0","","1","01","12","17","01","NJ","1","01","P4D"
"2021058297","","09","N","3","1","","9","06","Y","BMW","2019","","","","","","","","01","WBA4J3C53KB","1","","1","00","Y","S","035","0","","2","01","03","01","06","PA","2","01","P"
"2021044049","","04","N","1","1","","1","01","Y","MITS","2013","","","","","","","","01","JA32U2FU3DU","1","","1","00","N","S","000","0","","3","01","07","03","01","PA","2","01","P4D"
"2021058109","","04","N","3","1","","1","11","Y","BUIC","2010","","","","","","","","01","1G4GE5EV3AF","1","","1","00","Y","N","025","0","","1","01","05","01","13","PA","1","01","P4D"
"2021022420","","69","N","3","1","","1","10","Y","FORD","2018","","","","","","","","01","1FMCU0HDXJU","1","","1","00","Y","E","999","","","1","01","12","99","99","PA","1","06","T"
"2021040646","","09","N","2","1","","1","05","Y","NISS","2019","","","","","","","","01","1N4BL4CW9KC","2","","1","00","N","N","000","","","4","01","01","03","03","PA","3","01","P"
"2021032954","","15","N","3","1","","1","11","Y","JEEP","2014","","","","","","","","02","1C4RJFBG4EC","1","","1","00","Y","N","045","","","1","01","02","15","01","PA","1","06","T4W"
"2021029074","","04","N","2","1","","1","12","Y","INFI","2008","","","","","","","","01","JNKBV61FX8M","1","","1","00","N","N","010","0","","1","01","05","01","03","PA","1","01","P4D"
"2021027990","","69","N","2","2","","1","99","Y","MITS","2021","","","","","","","","","JA4APUAU6MU","0","","1","00","N","","000","","","2","02","05","06","13","NJ","2","06","T"
"2021069846","","15","N","3","1","","1","05","Y","KIA","2008","","","","","","","","01","KNDJF723887","2","","1","00","Y","N","020","","","2","01","04","01","99","PA","2","06","T4W"
"2021039898","","69","N","2","2","","1","12","N","HYUN","2019","","","","","","","","","KM8K1CAAXKU","0","","1","99","N","","000","0","","2","02","03","06","13","PA","2","06","T"
"2021057397","","69","N","3","1","","1","09","Y","JEEP","2012","","","","","","","","01","1C4RJFCT2CC","1","","1","00","Y","N","060","","","1","01","03","98","06","PA","1","06","T"
"2021061258","","04","N","3","1","","1","12","Y","TOYT","1997","","","","","","","","01","4T1BG22K5VU","1","","1","00","Y","E","999","0","","1","01","03","01","01","PA","1","01","P4D"
"2021017710","","15","N","3","1","","1","11","Y","CHEV","2015","","","","","","","","01","1GNSKBKC5FR","4","","1","00","Y","S","055","","","1","01","05","15","01","PA","1","06","T4W"
"2021020360","","15","N","2","1","","1","12","Y","KIA","2014","","","","","","","","01","KNDPB3AC0E7","1","","1","00","N","N","055","","","3","01","05","01","06","PA","1","06","T4W"
"2021014955","","04","N","3","1","","1","12","Y","HOND","2006","","","","","","","","02","1HGFA16536L","2","","1","00","Y","N","040","0","","1","01","01","15","01","PA","1","01","P4D"
"2021006180","","04","N","3","1","","1","11","Y","NISS","2016","","","","","","","","01","1N4AA6APXGC","1","","1","00","Y","S","999","0","","2","01","03","01","03","PA","2","01","P4D"
"2021033407","","04","N","2","2","","1","12","N","HYUN","2008","","","","","","","","","KMHDU46D78U","0","","1","00","N","","000","0","","3","02","01","06","12","PA","2","01","P4D"
"2021031959","","09","N","3","1","","1","11","Y","DODG","2020","","","","","","","","03","2C3CDZBT9LH","1","","1","00","Y","W","025","0","","1","01","07","13","01","FL","1","01","P"
"2021041650","","15","N","3","1","","3","04","Y","BMW","2015","","","","","","","","01","5UXKU6C59F0","1","","1","00","Y","W","040","0","","1","01","07","01","01","PA","1","06","T4W"
"2021039650","","04","N","2","2","","1","07","Y","FORD","2016","","","","","","","","","3FA6P0HD9GR","0","","1","00","N","","000","0","","5","02","05","06","01","PA","2","01","P4D"
"2021040341","","15","N","2","2","","1","07","Y","BMW","2005","","","","","","","","","WBXPA73495W","0","","1","00","N","","000","0","","2","02","05","06","01","PA","2","06","T4W"
"2021031404","","04","N","9","1","","1","03","Y","MERZ","2006","","","","","","","","01","WDBRF92H96F","1","","1","00","N","E","020","","","2","01","07","01","13","PA","2","01","P4D"
"2021007164","","","","","","","","","","","","U","04","99","0","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2021020742","","","N","2","1","","1","03","","OTHR","","","","","","","","","02","","1","","1","00","N","W","999","","","2","01","03","01","01","","2","25",""
"2021005960","","04","N","1","1","","1","03","N","NISS","2015","","","","","","","","01","1N4AL3AP0FC","2","","1","00","N","S","025","","","2","01","05","01","01","PA","2","01","P4D"
"2021054715","","","","","","","","","","","","Y","01","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2021090235","","04","N","9","4","","1","99","U","PONT","2005","","","","","","","","99","2G2WP522851","1","","1","00","N","S","020","","","1","05","12","12","03","PA","1","01","P4D"
"2021098377","","04","N","2","1","","1","10","Y","TOYT","2010","","","","","","","","02","2T1BU4EE5AC","1","","1","00","N","N","025","","","2","01","07","01","01","PA","2","01","P4D"
"2021117375","","06","N","9","1","","1","12","Y","VOLK","2016","","","","","","","","01","3VWC17AUXGM","1","","1","00","N","E","045","","","2","01","99","01","13","DE","1","01","PSW"
"2021092875","","69","N","3","1","","1","06","N","GMC","2020","","","","","","","","01","3GKALVEV9LL","1","","1","00","Y","E","045","","","2","01","03","01","03","PA","3","04","T"
"2021121366","","04","N","3","1","","1","06","Y","FORD","2012","","","","","","","","01","1FAHP3F23CL","1","","1","00","Y","W","000","","","2","01","07","03","01","PA","3","01","P4D"
"2021100163","","04","N","3","1","","1","12","Y","BUIC","2004","","","","","","","","01","2G4WB52K641","1","","1","00","Y","N","035","","","1","01","03","01","01","DE","1","01","P4D"
"2021051415","","69","N","3","1","","1","02","Y","BMW","2021","","","","","","","","02","WBXJG9C01M5","1","","1","00","Y","N","040","","","1","01","05","01","03","PA","1","06","T"
"2021079932","","15","N","3","1","","5","11","Y","MERZ","2008","","","","","","","","01","4JGBF71E98A","1","","1","00","Y","E","020","0","","2","01","07","01","03","PA","2","06","T4W"
"2021014052","","04","N","3","1","","1","03","Y","TOYT","2010","","","","","","","","01","4T1BF3EK4AU","3","","1","00","Y","E","010","","","2","01","03","12","04","PA","2","01","P4D"
"2021037603","","04","N","1","1","","1","06","Y","CHEV","2006","","","","","","","","01","2G1WB58K569","3","","1","00","Y","W","005","0","","2","01","12","01","13","PA","2","01","P4D"
"2021036992","","02","N","2","2","","1","09","Y","LINC","1997","","","","","","","","","1LNLM91V1VY","0","","1","00","N","","000","","","3","02","12","06","01","PA","2","01","PCP"
"2021058740","","69","Y","1","2","","3","07","Y","FRHT","2018","","","","","","","","","1FUJGLDRXJL","1","","1","21","N","S","000","1","","2","02","07","06","11","NC","2","05","T"
"2021079817","","09","N","2","1","","1","07","Y","NISS","2021","","","","","","","","02","JN1BJ1AV3MW","1","","1","00","N","S","055","","","1","01","12","15","01","CT","1","06","P"
"2021059054","","15","N","9","2","","1","06","U","TOYT","2001","","","","","","","","","5TDBT44A11S","0","","4","00","N","S","000","","","3","02","07","06","09","DE","2","06","T4W"
"2021024530","","15","N","2","1","","1","12","Y","HOND","2013","","","","","","","","01","5J6RM4H32DL","1","","1","00","N","E","025","0","","2","01","04","10","01","PA","2","06","T4W"
"2021012621","","69","N","0","1","","1","06","Y","HYUN","2018","","","","","","","","01","KM8J23A41JU","3","","1","99","N","S","000","","","2","01","12","03","06","PA","2","01","T"
"2021029969","","09","N","3","1","","1","11","Y","TOYT","2020","","","","","","","","02","4T1K61AK0LU","1","","1","00","Y","S","055","","","1","01","07","15","06","PA","1","01","P"
"2021001069","","09","N","3","1","","1","02","U","DODG","2019","","","","","","","","03","2C3CDXBG6KH","1","","1","00","Y","W","999","0","","2","01","02","01","13","MA","3","01","P"
"2021059176","","15","N","0","1","","2","07","Y","KIA","2006","","","","","","","","01","KNDJE723267","1","","1","00","N","W","005","","","3","01","04","99","06","PA","2","06","T4W"
"2021069768","","04","N","3","1","","1","10","Y","ACUR","2002","","","","","","","","01","19UUA56612A","1","","1","00","Y","E","050","","","1","01","07","15","03","PA","1","01","P4D"
"2021019420","","69","N","3","1","","1","99","Y","FORD","2020","","","","","","","","07","1FM5K8AW6LG","2","","1","03","Y","N","035","","","1","01","03","08","01","PA","1","06","T"
"2021039652","","69","N","0","1","","1","10","U","JEEP","1996","","","","","","","","01","1J4FJ68SXTL","1","","1","00","N","S","025","","","2","01","04","01","01","PA","2","06","T"
"2021062535","","51","N","3","1","","1","12","Y","CHEV","2003","","","","","","","","01","1GCEC14VX3Z","1","","1","00","Y","N","045","","","1","01","03","15","01","PA","1","04","TPK"
"2021008626","","51","Y","3","1","","1","01","Y","FRHT","2011","","","","","","","","05","1FVACXDT8BD","1","","1","00","Y","N","045","0","","1","01","03","15","01","PA","1","05","TCC"
"2021037726","","04","N","2","1","","1","12","U","VOLK","2009","","","","","","","","01","3VWJZ71K89M","1","","1","00","Y","S","035","0","","1","01","01","01","11","PA","1","01","P4D"
"2021037924","","49","N","9","4","","1","01","U","UNKN","","","","","","","","","","","1","","1","46","N","N","999","","","2","05","09","01","01","","1","07",""
"2021033616","","09","N","3","1","","1","12","U","NISS","2021","","","","","","","","01","3N1CN8EV0ML","1","","1","00","Y","S","025","0","","3","01","05","01","01","PA","1","01","P"
"2021043457","","06","N","2","1","","3","12","Y","TOYT","1996","","","","","","","","01","JT2EB02E4T0","1","","1","00","N","W","025","","","4","01","12","02","03","PA","1","01","PSW"
"2021026029","","51","N","3","3","","9","01","U","CHEV","2015","","","","","","","","01","1GCVKREH1FZ","1","","4","00","Y","E","035","0","","1","01","12","04","13","PA","0","04","T4C"
"2021036902","","51","N","2","3","","1","01","U","RAM","2017","","","","","","","","99","1C6RR7GT9HS","1","","1","00","Y","E","030","0","","1","01","05","01","01","PA","1","04","TCW"
"2021019947","","04","N","3","2","","1","07","Y","HOND","2010","","","","","","","","","1HGCP2F86AA","0","","1","00","Y","","000","0","","4","02","05","06","13","PA","2","01","P4D"
"2021042618","","02","N","2","1","","1","06","Y","KIA","2010","","","","","","","","01","KNAFW6A31A5","1","","1","00","N","N","010","","","2","01","05","03","01","PA","3","01","PCP"
"2021041279","","04","N","9","1","","1","02","Y","CHRY","2015","","","","","","","","99","1C3CCCBB7FN","0","","1","00","N","S","025","0","","1","01","01","15","08","PA","1","01","P4D"
"2021005964","","15","N","3","1","","1","12","Y","TOYT","2016","","","","","","","","02","JTEBU5JR9G5","1","","1","00","Y","W","030","","","1","01","05","01","01","NJ","1","06","T4W"
"2021010458","","","N","9","4","","1","12","N","UNKN","","","","","","","","","99","","1","","1","00","N","E","030","","","1","05","99","01","13","","1","99",""
"2021032681","","09","N","9","4","","1","12","N","","","","","","","","","","99","","1","","1","00","N","S","020","","","1","05","12","09","09","PA","1","01",""
"2021012619","","04","N","3","1","","1","01","Y","VOLK","2006","","","","","","","","02","WVWAK73C76P","1","","1","00","Y","S","010","0","","2","01","05","01","13","PA","2","01","P4D"
"2021026267","","40","N","1","1","","1","01","Y","HOND","2000","","","","","","","","01","2HKRL1862YH","1","","1","46","N","N","025","0","","2","01","12","01","01","PA","2","07","TSV"
"2021073032","","09","N","3","1","","1","12","Y","TOYT","2021","","","","","","","","02","4T1G11AK1MU","1","","1","00","Y","S","025","","","1","01","03","01","06","PA","1","01","P"
"2021057707","","15","N","2","2","","1","01","U","JEEP","2007","","","","","","","","","1J8HG48K37C","0","","1","00","N","","000","0","","3","02","12","06","06","DE","2","06","T4W"
"2021042612","","15","N","2","2","","1","08","Y","CHEV","2003","","","","","","","","01","2CNBJ13C136","0","","1","00","N","N","000","","","3","03","02","06","01","PA","2","06","T4W"
