"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","VINA_BODY_TYPE_CD"
"2023102113","","40","N","3","1","","1","12","U","FORD","2010","","","","","","","","01","NM0KS9BN7AT","1","","1","46","Y","N","000","","","2","01","07","03","03","DE","2","07","TSV"
"2023097079","","69","N","3","1","","1","12","Y","AUDI","2020","","","","","","","","01","WA1EVAF16LD","2","","1","00","Y","W","050","","","1","01","03","01","01","PA","1","06","T"
"2023082807","","69","N","3","1","","1","03","Y","TOYT","2019","","","","","","","","99","2T3F1RFV7KC","1","","1","00","Y","S","005","","","2","01","12","12","04","PA","2","06","T"
"2023090808","","04","N","3","1","","1","12","Y","AUDI","2013","","","","","","","","02","WAUBGAFL1DA","1","","1","00","Y","W","025","","","1","01","05","01","01","NJ","1","01","P4D"
"2023078690","","","N","9","4","","1","99","U","UNKN","","","","","","","","","00","","1","","1","00","N","W","035","","","1","05","99","02","01","","2","99",""
"2023112691","","09","N","9","1","","1","11","U","NISS","2017","","","","","","","","01","99999999999","1","","1","00","Y","S","020","","","1","01","05","01","06","PA","1","01",""
"2023079050","","04","N","3","1","","1","12","Y","HOND","2006","","","","","","","","02","1HGCM56846A","1","","1","00","Y","W","040","","","1","01","07","01","03","PA","1","01","P4D"
"2023117766","","69","N","3","1","","1","02","Y","CHEV","2021","","","","","","","","02","3GNAXUEV6MS","1","","1","00","Y","S","025","","","1","01","07","01","01","PA","1","06","T"
"2023072851","","69","N","3","1","","1","06","Y","JEEP","2020","","","","","","","","01","3C4NJDCB1LT","1","","1","00","Y","N","050","","","3","01","05","01","01","PA","2","06","T"
"2023098634","","04","N","9","1","","1","12","Y","TOYT","2006","","","","","","","","01","JTDBR32E560","1","","1","00","N","E","999","","","2","01","99","01","01","PA","1","01","P4D"
"2023106539","","","","","","","","99","","","","Y","04","99","1","N","01","U","","","1","","","","","U","","","","2","30","","32","30","","2","31",""
"2023077066","","51","Y","0","1","","1","11","Y","FORD","2016","","","","","","","","99","1FDUF5GY3GE","1","","1","00","N","S","010","","","1","01","99","12","01","PA","1","05","TCB"
"2023078962","","69","N","2","2","","1","08","Y","CHEV","2018","","","","","","","","","1GCRCNEH1JZ","0","","1","00","N","E","000","","","2","02","03","06","09","PA","2","04","T"
"2023064636","","04","N","2","1","","1","11","U","FORD","2008","","","","","","","","01","1FAHP35N48W","1","","1","00","N","E","035","","","1","01","07","01","01","PA","1","01","P4D"
"2023082183","","15","N","2","2","","1","08","Y","SUBA","2014","","","","","","","","","4S4BRBAC9E3","0","","1","00","N","","000","","","5","02","04","06","13","PA","2","06","T4W"
"2023057690","","15","N","1","1","","1","12","Y","FORD","2012","","","","","","","","01","1FMHK8F88CG","1","","1","00","N","N","020","","","1","01","01","12","04","PA","1","06","T4W"
"2023001133","","69","N","2","1","","1","11","Y","JEEP","2018","","","","","","","","01","1C4PJMDX1JD","1","","1","00","N","W","999","","","2","01","05","01","01","PA","2","06","T"
"2023022920","","04","N","3","1","","3","02","U","BUIC","2005","","","","","","","","01","2G4WS52J451","1","","1","00","Y","E","999","","","1","01","08","01","01","PA","1","01","P4D"
"2023034677","","15","N","1","1","","1","11","Y","MITS","2007","","","","","","","","01","JA4MS31X27Z","1","","1","00","N","W","020","","","2","01","12","01","01","PA","2","06","T4W"
"2023031390","","","N","9","4","","2","04","U","UNKN","","","","","","","","","99","","1","","1","99","N","W","005","","","1","05","99","15","01","","3","99",""
"2023025528","","69","N","2","1","","1","11","Y","HOND","2023","","","","","","","","01","2HKRS4H46PH","1","","1","00","N","W","025","","","2","01","12","01","01","PA","2","06","T"
"2023060331","","04","N","3","2","","1","09","Y","MAZD","2016","","","","","","","","","JM1BM1U70G1","1","","1","00","Y","N","000","","","2","02","12","06","11","PA","2","01","P4D"
"2023035069","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2023047391","","04","N","1","2","","1","06","Y","NISS","2015","","","","","","","","","1N4AL3AP1FN","0","","1","00","N","","000","","","4","02","05","06","01","PA","2","01","P4D"
"2023037692","","09","N","3","1","","1","11","Y","HYUN","2023","","","","","","","","01","KMHLS4AG1PU","1","","1","00","Y","S","999","","","2","01","07","01","01","PA","2","01","P"
"2023001912","","09","N","2","1","","1","01","Y","KIA","2022","","","","","","","","01","5XXG64J21NG","2","","1","00","N","W","030","","","2","01","05","01","01","PA","2","01","P"
"2023013966","","15","N","3","1","","9","02","Y","JEEP","2015","","","","","","","","01","1C4RJFBGXFC","1","","1","00","Y","E","025","","","2","01","05","01","01","PA","2","06","T4W"
"2023033589","","40","N","2","1","","1","06","Y","DODG","2009","","","","","","","","01","2D8HN44E79R","4","","1","46","N","E","010","","","1","01","07","14","09","NJ","1","07","TSV"
"2023011044","","69","N","1","2","","1","02","U","HOND","2019","","","","","","","","","2HKRW6H31KH","0","","1","00","N","","000","","","5","02","05","06","13","PA","2","06","T"
"2023031403","","04","N","3","3","","1","99","U","INFI","2005","","","","","","","","99","JNKCV51F15M","1","","1","99","Y","N","015","","","1","01","04","01","13","PA","1","01","P4D"
"2023023506","","04","N","3","1","","1","08","Y","AUDI","2013","","","","","","","","01","WAUGGAFC6DN","1","","1","00","Y","W","999","","","2","01","05","01","01","PA","2","01","P4D"
"2023024788","","04","N","3","1","","1","03","Y","LEXS","2008","","","","","","","","01","JTHBJ46G382","2","","1","00","Y","S","999","","","2","01","05","01","01","PA","2","01","P4D"
"2023067080","","69","N","2","2","","2","06","Y","JEEP","2019","","","","","","","","","1C4PJMLB5KD","0","","1","00","N","","000","","","3","02","12","06","01","NJ","2","06","T"
"2023047384","","04","N","3","1","","1","12","Y","CHRY","2013","","","","","","","","02","1C3CCBBG9DN","1","","1","00","Y","N","999","","","1","01","02","01","01","PA","1","01","P4D"
"2023090696","","15","N","0","2","","9","99","Y","DODG","2015","","","","","","","","02","3C4PDCBG5FT","1","","1","00","N","N","000","","","2","03","05","06","01","PA","2","06","T4W"
"2023000786","","","N","9","1","","1","99","","","","U","99","00","9","U","99","U","00","","1","","1","00","N","S","999","","","1","30","","99","43","","1","20",""
"2023009297","","15","N","9","3","","1","12","U","CHEV","2015","","","","","","","","99","1GNKVFKD9FJ","1","","1","00","Y","S","040","","","1","01","07","01","01","PA","1","06","T4W"
"2023018959","","15","N","3","1","","1","06","Y","CHEV","2014","","","","","","","","01","2GNFLEEK9E6","1","","1","00","Y","N","020","","","2","01","01","10","04","PA","2","06","T4W"
"2023027422","","04","N","3","1","","1","12","N","NISS","2013","","","","","","","","02","1N4AL3AP4DN","1","","1","00","Y","E","020","","","1","01","12","01","01","PA","1","01","P4D"
"2023036978","","04","N","3","1","","1","09","Y","FORD","2015","","","","","","","","02","3FA6P0H74FR","1","","1","00","Y","E","045","","","2","01","05","01","01","PA","2","01","P4D"
"2023033351","","15","N","3","1","","1","11","Y","ACUR","2017","","","","","","","","01","5J8TB4H35HL","1","","1","00","Y","E","999","","","1","01","12","01","01","PA","1","06","T4W"
"2023052700","","40","N","3","1","","1","02","Y","TOYT","2006","","","","","","","","01","5TDZA23C96S","1","","3","46","Y","E","060","","","1","01","07","17","06","PA","1","07","TSV"
"2023054232","","04","N","3","1","","1","12","Y","TOYT","2012","","","","","","","","02","2T1BU4EE9CC","2","","1","00","Y","N","025","","","1","01","08","02","01","PA","1","01","P4D"
"2023051504","","69","N","2","1","","1","11","Y","FORD","2018","","","","","","","","08","1FTYR1ZM5JK","1","","1","49","N","W","035","","","3","01","03","01","01","PA","1","07","T"
"2023011434","","15","N","1","1","","1","12","Y","FORD","2009","","","","","","","","02","1FMFU20559E","2","","1","00","Y","E","050","","","1","01","03","01","01","PA","1","06","T4W"
"2023022657","","04","N","2","1","","1","12","Y","MAZD","2010","","","","","","","","01","JM1BL1S63A1","1","","1","00","N","E","030","","","4","01","99","01","03","PA","1","01","P4D"
"2023013861","","69","N","2","1","","1","03","U","CADI","2010","","","","","","","","01","3GYFNDEY9AS","1","","1","00","N","E","030","","","2","01","05","01","04","PA","2","06","T"
"2023037578","","15","N","0","1","","1","08","Y","GMC","2004","","","","","","","","01","3GKFK16Z24G","1","","1","00","N","N","002","","","1","01","05","01","01","PA","2","06","T4W"
"2023036372","","09","N","9","1","","1","99","Y","VOLK","2019","","","","","","","","01","1VWLA7A31KC","1","","1","00","N","E","999","","","2","01","99","01","01","PA","1","01","P"
"2023032889","","15","N","3","1","","1","11","N","CHRY","2007","","","","","","","","01","1A8HW58247F","1","","1","00","Y","E","010","","","2","01","12","12","01","PA","2","06","T4W"
"2023038805","","69","N","3","3","","1","01","U","TOYT","2020","","","","","","","","02","JTMP1RFV1LD","1","","1","00","Y","N","075","","","1","01","03","01","99","PA","0","06","T"
"2023058264","","","N","9","4","","1","14","N","","","","","","","","","","99","","1","","3","99","N","E","060","","","1","05","03","99","99","","1","99",""
"2023071081","","69","N","1","1","","1","05","Y","CHEV","2020","","","","","","","","02","1GNERFKW2LJ","1","","1","00","N","E","045","","","4","01","03","01","03","PA","2","06","T"
"2023080713","","09","N","9","2","","1","06","Y","DODG","2023","","","","","","","","","2C3CDXBG2PH","0","","1","00","N","W","000","","","3","02","05","06","01","PA","2","01","P"
"2023003907","","04","N","1","1","","1","10","Y","MERC","2000","","","","","","","","01","2MEFM74W0YX","2","","1","00","N","S","000","","","2","01","05","03","01","PA","2","01","P4D"
"2023014742","","09","N","3","3","","1","12","U","DODG","2021","","","","","","","","99","2C3CDXBG6MH","1","","1","00","Y","N","060","","","1","01","05","01","01","NJ","1","01","P"
"2023017621","","04","N","9","2","","1","05","Y","CADI","2017","","","","","","","","","1G6KF5RSXHU","1","","1","00","N","","000","","","2","02","05","06","13","PA","2","01","P4D"
"2023030498","","09","N","9","1","","1","11","Y","KIA","2019","","","","","","","","01","5XXGT4L32KG","1","","1","00","Y","S","999","","","2","01","03","01","01","PA","2","01","P"
"2023034101","","04","N","1","2","","1","06","Y","HOND","2004","","","","","","","","","2HGES16564H","0","","1","00","N","","000","","","3","02","05","06","01","PA","2","01","P4D"
"2023034428","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2023042343","","04","N","2","1","","1","05","Y","MERZ","2014","","","","","","","","01","WDDSJ4EB0EN","2","","1","00","N","E","999","","","2","01","12","18","01","PA","2","01","P4D"
"2023082005","","09","N","2","4","","1","12","Y","TESL","2023","","","","","","","","02","5YJ3E1EA1PF","1","","1","00","Y","N","070","","","1","05","01","15","06","TN","1","01","P"
"2023051436","","04","N","3","1","","2","01","N","FORD","2006","","","","","","","","01","1FAFP53U36A","1","","1","00","Y","W","025","","","1","01","12","01","01","PA","1","01","P4D"
"2023016578","","69","Y","1","1","","1","12","Y","FORD","2021","","","","","","","","02","1FDUF4GT1MD","1","","1","00","N","E","025","","","1","01","05","01","01","PA","1","05","T"
"2023023195","","41","N","1","2","","1","09","U","CHEV","2007","","","","","","","","","1GCHG35V271","0","","1","46","N","","000","","","3","02","03","06","01","PA","2","07","TCG"
"2023016910","","69","N","3","1","","1","14","Y","FORD","2022","","","","","","","","01","2FMPK4J95NB","1","","1","00","Y","S","030","","","1","01","05","15","01","PA","1","06","T"
"2023007085","","04","N","0","1","","1","12","N","NISS","2011","","","","","","","","02","1N4AA5AP4BC","1","","1","00","N","N","025","","","1","01","03","01","13","PA","1","01","P4D"
"2023027317","","04","N","3","1","","2","01","Y","DODG","2008","","","","","","","","02","2B3LA33G98H","1","","1","00","Y","W","050","","","1","01","12","01","06","NJ","1","01","P4D"
"2023042659","","04","N","2","1","","5","09","Y","KIA","2015","","","","","","","","98","5XXGM4A74FG","2","","1","00","N","E","000","","","2","01","01","03","01","PA","2","01","P4D"
"2023055471","","15","N","2","1","","2","06","Y","NISS","2015","","","","","","","","02","5N1AZ2MG8FN","2","","1","00","N","S","015","","","2","01","03","01","13","PA","2","06","T4W"
"2023048134","","51","Y","2","1","","1","06","Y","FORD","2017","","","","","","","","08","1FDRF3HT0HD","1","","1","99","N","E","030","","","1","01","03","01","13","PA","1","05","TCB"
"2023064743","","04","N","3","1","","1","07","Y","HOND","2017","","","","","","","","03","1HGCR2F16HA","1","","1","00","Y","N","999","","","2","01","02","01","13","PA","2","01","P4D"
"2023018553","","04","N","3","1","","1","12","Y","HOND","2016","","","","","","","","02","19XFC2F53GE","2","","1","00","Y","S","080","","","1","01","07","04","01","NJ","1","01","P4D"
"2023027038","","69","Y","2","1","","1","05","Y","FRHT","2021","","","","","","","","02","1FUJHHDR4ML","1","","1","00","N","S","045","1","","4","01","03","01","01","IN","3","05","T"
"2023027423","","04","N","9","1","","1","11","U","CHRY","2008","","","","","","","","01","1C3LC66M08N","1","","1","00","Y","S","000","","","3","01","05","03","03","PA","3","01","P4D"
"2023010180","","09","N","2","1","","9","01","U","MERZ","9999","","","","","","","","02","99999999999","1","","1","00","Y","N","010","","","1","01","05","01","01","PA","1","01",""
"2023049111","","04","N","3","1","","1","06","Y","HOND","2002","","","","","","","","01","1HGES165X2L","1","","1","00","Y","U","055","","","2","01","08","01","06","PA","3","01","P4D"
"2023039474","","","","","","","","","","","","U","01","99","0","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2023059748","","69","N","3","1","","3","11","Y","JEEP","2018","","","","","","","","01","1C4RJFBG3JC","1","","1","00","Y","E","050","","","1","01","07","01","06","PA","1","06","T"
"2023035819","","69","N","1","1","","1","06","Y","NISS","2019","","","","","","","","01","KNMAT2MV0KP","1","","1","00","N","W","030","","","2","01","12","01","03","PA","2","06","T"
"2023044922","","51","N","3","1","","1","12","Y","CHEV","2016","","","","","","","","02","1GCUKREC7GF","1","","1","00","Y","N","999","","","1","01","03","01","06","PA","1","04","TCW"
"2023069122","","15","N","1","2","","1","06","U","TOYT","2008","","","","","","","","","JTMBK32V286","0","","1","00","N","","000","","","4","02","07","06","03","PA","2","06","T4W"
"2023012046","","04","N","3","3","","1","12","Y","HYUN","2015","","","","","","","","98","5NPDH4AE6FH","2","","1","00","Y","W","999","","","1","01","02","12","04","DE","1","01","P4D"
"2023020429","","","N","9","4","","1","02","U","UNKN","","","","","","","","","99","","1","","1","99","N","E","015","","","1","05","03","01","01","","1","99",""
"2023027055","","04","N","3","1","","1","12","Y","HOND","2006","","","","","","","","01","1HGFA16856L","1","","1","00","Y","S","035","","","2","01","08","01","01","PA","2","01","P4D"
"2023025572","","15","N","2","1","","1","12","U","ACUR","2005","","","","","","","","02","2HNYD18245H","1","","1","00","N","S","025","","","1","01","07","01","13","PA","1","06","T4W"
"2023025903","","15","N","2","1","","1","12","Y","SUBA","2014","","","","","","","","01","JF2SJAEC0EH","1","","1","00","N","N","030","","","1","01","04","01","01","PA","1","06","T4W"
"2023027145","","69","N","1","2","","1","11","Y","TOYT","2020","","","","","","","","","3TMCZ5AN6LM","0","","1","00","N","","000","","","2","02","03","06","01","PA","3","04","T"
"2023036926","","09","N","3","1","","1","06","Y","HOND","2017","","","","","","","","02","SHHFK7H64HU","2","","1","00","Y","E","005","","","2","01","05","02","01","NJ","3","01","P"
"2023037873","","04","N","1","1","","1","06","Y","FORD","2014","","","","","","","","01","1FA6P0H74E5","1","","1","00","N","N","030","","","2","01","12","02","01","PA","2","01","P4D"
"2023059900","","15","N","3","1","","1","12","Y","FORD","2016","","","","","","","","01","1FM5K8GT7GG","1","","1","00","Y","S","020","","","1","01","12","01","01","PA","1","06","T4W"
"2023005958","","04","N","3","3","","1","12","U","TOYT","2014","","","","","","","","99","2T1BURHE4EC","1","","1","00","Y","N","020","","","1","01","12","01","13","PA","1","01","P4D"
"2023014506","","06","N","2","1","","1","03","Y","SUBA","2003","","","","","","","","01","4S3BH675137","1","","1","00","N","N","015","","","2","01","12","01","01","PA","2","01","PSW"
"2023032559","","15","N","2","1","","1","12","Y","CHEV","2012","","","","","","","","01","2GNALDEK1C6","1","","1","00","N","N","030","","","2","01","07","01","03","PA","1","06","T4W"
"2023034961","","09","N","9","1","","1","12","Y","TOYT","9999","","","","","","","","99","99999999999","1","","1","00","N","W","020","","","1","01","05","11","04","PA","1","01",""
"2023039312","","39","Y","0","1","","1","05","Y","NOVB","2014","","","","","","","","02","4RKYS92L3E4","1","","1","00","N","N","999","","","2","01","03","01","03","PA","2","03","TBU"
"2023028841","","09","N","2","1","","1","09","U","NISS","2020","","","","","","","","01","3N1AB8CV7LY","2","","1","00","N","E","005","","","2","01","12","13","01","PA","2","01","P"
"2023044925","","15","N","9","2","","1","07","Y","INFI","2015","","","","","","","","","5N1AL0MM2FC","1","","1","00","N","","000","","","3","02","07","06","01","PA","2","06","T4W"
"2023036734","","02","N","3","1","","1","06","Y","HOND","2017","","","","","","","","01","2HGFC4B04HH","1","","1","00","Y","E","999","","","2","01","03","01","01","PA","2","01","PCP"
"2023057770","","04","N","3","1","","1","10","Y","CADI","2007","","","","","","","","02","1G6KD57Y47U","1","","1","00","Y","S","010","","","2","01","03","13","01","PA","2","01","P4D"
"2023047369","","04","N","3","1","","1","06","Y","TOYT","2009","","","","","","","","02","2T1BU40E09C","4","","1","00","Y","W","002","","","4","01","07","01","01","PA","2","01","P4D"
"2023023059","","69","N","3","3","","1","99","U","FORD","2022","","","","","","","","03","1FTBR1Y86NK","1","","1","49","Y","U","005","","","1","01","03","99","01","AZ","1","07","T"
"2023012013","","09","N","9","4","","1","12","U","AUDI","","","","","","","","","99","","1","","1","00","N","W","035","","","1","05","12","01","99","ZZ","1","01",""
"2023110348","","09","N","2","4","","1","12","U","KIA","2018","","","","","","","","99","5XXGT4L36JG","1","","1","00","Y","S","040","","","1","01","05","01","01","PA","1","01","P"
"2023103838","","69","N","3","1","","1","12","Y","RAM","2021","","","","","","","","02","1C6SRFBT7MN","1","","1","00","Y","E","035","","","1","01","05","01","01","PA","1","04","T"
"2023110280","","04","N","1","1","","1","12","Y","TOYT","2001","","","","","","","","02","4T1BG22K41U","1","","1","00","N","S","020","","","1","01","04","01","01","NJ","1","01","P4D"
"2023106524","","69","N","1","2","","1","06","Y","LEXS","2016","","","","","","","","","JTJBARBZ8G2","0","","1","00","N","","000","","","3","02","02","06","01","PA","2","06","T"
"2023075242","","09","N","2","1","","1","06","Y","FORD","2017","","","","","","","","01","1FAHP2E89HG","2","","1","00","N","N","000","","","2","01","02","03","01","PA","2","01","P"
"2023102121","","04","N","3","1","","2","12","Y","DODG","2006","","","","","","","","01","2B3KA53H56H","1","","1","00","Y","S","025","","","1","01","02","04","05","PA","1","01","P4D"
"2023052859","","15","N","3","1","","1","01","Y","STRN","2003","","","","","","","","01","5GZCZ53B53S","1","","1","00","Y","N","065","","","1","01","05","01","06","PA","0","06","T4W"
"2023118976","","40","N","3","1","","2","03","Y","TOYT","2011","","","","","","","","01","5TDDK3DC2BS","1","","1","46","Y","N","999","","","2","01","07","01","01","PA","2","07","TSV"
"2023072851","","04","N","3","1","","1","06","Y","HYUN","2003","","","","","","","","02","KMHWF25S53A","1","","1","00","Y","N","050","","","2","01","05","01","01","PA","3","01","P4D"
"2023016090","","39","Y","1","1","","1","07","Y","NOVB","2014","","","","","","","","02","4RKYL82L1E4","3","","1","00","N","N","999","","","2","01","03","99","13","PA","1","03","TBU"
"2023108721","","04","N","3","1","","1","01","Y","CHEV","2012","","","","","","","","01","1G1ZC5E06CF","1","","1","00","Y","N","030","","","1","01","05","01","03","PA","1","01","P4D"
"2023075219","","04","N","2","3","","1","12","U","HYUN","2017","","","","","","","","02","5NPE24AF2HH","1","","1","00","Y","E","030","","","1","01","03","04","13","NJ","1","01","P4D"
"2023078962","","02","N","3","1","","1","01","N","CHEV","2012","","","","","","","","02","2G1FB1E34C9","1","","1","00","Y","E","040","","","1","01","01","01","01","PA","1","01","PCP"
"2023068642","","69","N","1","4","","1","12","U","FORD","2010","","","","","","","","01","99999999999","1","","1","00","N","E","030","","","1","05","03","12","01","PA","1","04",""
"2023082183","","15","N","2","2","","1","03","Y","FORD","2012","","","","","","","","","1FMHK7D8XCG","0","","1","00","Y","","000","","","2","02","03","06","13","PA","2","06","T4W"
"2023078956","","79","Y","0","1","","1","06","U","UNKN","9999","","","","","","","","99","99999999999","1","","1","00","N","S","015","","","2","01","06","01","01","ZZ","2","05",""
"2023012737","","15","N","0","1","","1","11","Y","TOYT","2014","","","","","","","","01","JTMRFREV6ED","1","","1","00","N","N","015","","","1","01","12","12","13","PA","1","06","T4W"
"2023015372","","09","N","3","1","","1","02","U","NISS","2022","","","","","","","","03","1N4BL4CV8NN","1","","1","00","Y","S","015","","","2","01","03","01","01","FL","2","01","P"
"2023034099","","69","N","9","4","","1","12","U","UNKN","","","","","","","","","99","","1","","1","00","N","W","010","","","1","05","05","01","13","ZZ","1","04",""
"2023028292","","15","N","9","1","","1","09","Y","FORD","2004","","","","","","","","01","1FMYU03144D","1","","1","00","Y","N","035","","","1","01","03","15","06","PA","1","06","T4W"
"2023042102","","04","N","3","1","","1","12","U","INFI","2011","","","","","","","","01","JN1CV6AR9BM","3","","1","00","Y","E","035","","","1","01","03","01","01","PA","1","01","P4D"
"2023056142","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","3","30","","99","99","","2","31",""
"2023067078","","15","N","2","2","","1","99","Y","BMW","2013","","","","","","","","","5UXZV4C53D0","0","","1","00","N","","000","","","2","02","03","06","01","PA","2","06","T4W"
"2023047538","","69","N","2","1","","1","12","Y","FORD","2018","","","","","","","","01","NM0GS9E7XJ1","1","","1","46","N","N","025","","","1","01","03","01","01","PA","1","07","T"
"2023037692","","15","N","2","1","","3","02","Y","TOYT","2009","","","","","","","","01","JTMBF33V99D","1","","1","00","N","W","999","","","1","01","03","12","13","PA","1","06","T4W"
"2023001520","","69","N","3","1","","3","03","Y","BUIC","2018","","","","","","","","01","KL4CJCSB6JB","1","","1","00","Y","E","030","","","2","01","07","01","03","PA","2","06","T"
"2023031355","","69","N","2","1","","1","12","N","NISS","2019","","","","","","","","01","JN8AT2MV4KW","1","","1","00","Y","W","030","","","1","01","12","01","01","PA","1","06","T"
"2023007821","","15","N","3","1","","3","12","Y","JEEP","2017","","","","","","","","01","1C4NJPBA5HD","1","","4","00","Y","N","060","","","1","01","02","16","06","PA","0","06","T4W"
"2023011044","","69","N","3","3","","9","99","U","AUDI","2021","","","","","","","","99","WA1EVAF11MD","1","","1","99","Y","N","035","","","1","01","05","01","13","PA","1","06","T"
"2023027657","","04","N","3","3","","1","11","U","INFI","2012","","","","","","","","99","JN1CV6AR2CM","1","","1","00","Y","S","040","","","1","01","05","01","01","PA","1","01","P4D"
"2023027647","","04","N","9","2","","1","07","Y","TOYT","2009","","","","","","","","","4T4BE46K69R","1","","1","00","N","","000","","","2","02","12","06","13","PA","2","01","P4D"
"2023032476","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2023046843","","69","N","1","2","","1","07","Y","JEEP","2021","","","","","","","","","1C4RJFBG5MC","0","","1","00","N","","000","","","2","02","05","06","13","PA","2","06","T"
"2023069058","","15","N","2","1","","1","12","Y","JEEP","2015","","","","","","","","01","1C4RJFAG5FC","2","","1","00","N","S","025","","","1","01","05","01","13","PA","1","06","T4W"
"2023057670","","09","N","2","2","","9","11","U","HYUN","2021","","","","","","","","","KMHL64JA7MA","0","","1","00","N","","000","","","2","02","03","06","01","PA","2","01","P"
"2023023503","","04","N","3","1","","1","03","Y","PONT","2008","","","","","","","","01","1G2ZG57B184","1","","1","00","Y","N","999","","","1","01","07","01","13","PA","1","01","P4D"
"2023026639","","04","N","3","4","","1","01","U","TOYT","2006","","","","","","","","99","2T1BR32E86C","1","","1","00","Y","S","025","","","1","05","12","01","98","PA","1","01","P4D"
"2023018959","","15","N","2","1","","1","01","Y","HOND","2015","","","","","","","","01","5J6RM4H51FL","1","","1","00","Y","S","025","","","1","01","01","01","01","CT","1","06","T4W"
"2023028845","","04","N","2","1","","1","11","Y","MAZD","2013","","","","","","","","02","1YVHZ8EH7D5","3","","1","00","N","E","025","","","2","01","05","01","13","PA","2","01","P4D"
"2023025504","","04","N","3","1","","1","04","Y","HOND","2004","","","","","","","","01","2HGES16564H","1","","1","00","Y","E","025","","","2","01","12","12","04","PA","2","01","P4D"
"2023032587","","69","N","3","1","","1","10","Y","JEEP","2019","","","","","","","","01","1C4PJMCB9KD","1","","1","00","Y","N","999","","","2","01","03","01","01","DE","2","06","T"
"2023048352","","15","N","3","1","","1","12","Y","JEEP","2009","","","","","","","","01","1J8GN58K49W","2","","1","00","Y","E","999","","","1","01","05","01","01","PA","1","06","T4W"
"2023053732","","15","N","3","1","","1","12","Y","NISS","2014","","","","","","","","01","JN8AZ1MW7EW","1","","4","00","Y","N","035","","","1","01","07","04","01","PA","1","06","T4W"
"2023068926","","09","N","1","1","","1","12","Y","TOYT","2023","","","","","","","","01","4T1T11AK6PU","1","","1","00","N","W","025","","","1","01","01","01","01","PA","1","01","P"
"2023024315","","40","N","1","1","","1","12","Y","HOND","2016","","","","","","","","02","5FNRL5H31GB","1","","1","46","N","E","020","","","1","01","12","01","03","NY","1","07","TSV"
"2023031371","","04","N","3","1","","1","02","Y","KIA","2014","","","","","","","","01","KNAGM4A72E5","1","","1","00","Y","N","080","","","1","01","03","15","06","PA","1","01","P4D"
"2023015077","","69","N","3","1","","1","01","Y","UNKN","1988","","","","","","","","09","99999999999","1","","1","99","Y","E","010","","","1","01","03","12","01","ZG","1","04",""
"2023032885","","","","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2023039572","","04","N","3","1","","1","11","Y","LINC","2013","","","","","","","","01","1LNHL9FT5DG","1","","1","00","Y","S","015","","","1","01","05","01","13","PA","1","01","P4D"
"2023033881","","15","N","3","1","","1","06","Y","NISS","2009","","","","","","","","01","JN8AZ28R69T","1","","1","00","Y","N","060","","","3","01","02","01","06","PA","2","06","T4W"
"2023055797","","","","","","","","","","","","Y","04","99","1","U","01","U","","","1","","","","","","","","","3","30","","99","99","","2","31",""
"2023058092","","","N","1","4","","1","06","N","","","","","","","","","","99","","1","","1","00","N","W","000","","","2","05","99","03","01","","2","99",""
"2023054244","","69","N","3","3","","1","01","U","JEEP","2018","","","","","","","","99","ZACCJABB9JP","1","","1","00","Y","E","025","","","1","01","05","04","01","PA","1","06","T"
"2023003829","","15","N","3","1","","1","11","Y","VOLK","2014","","","","","","","","01","WVGAV3AX9EW","1","","1","00","Y","W","999","","","1","01","03","15","03","PA","1","06","T4W"
"2023004895","","15","N","1","1","","1","12","U","BMW","2013","","","","","","","","02","5UXWX9C55D0","1","","1","00","N","N","020","","","1","01","01","01","98","PA","1","06","T4W"
"2023008557","","15","N","3","1","","2","12","Y","CHEV","2017","","","","","","","","01","3GNCJKSB8HL","1","","1","00","Y","W","025","","","1","01","07","01","01","PA","1","06","T4W"
"2023017621","","41","N","3","3","","1","11","N","DODG","1998","","","","","","","","99","1B4GP54L9WB","1","","1","46","Y","W","020","","","1","01","12","04","13","PA","1","07","TES"
