"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
2023014492," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023042103," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023058772,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2023040185,"N","Y","U","N","0","N","N","Y","U","00800","N"," "," "," "," "," "," "," ","N",1
2023087654,"U","U","N","U","1","U","U","U","U","99999","N"," "," "," "," "," "," "," ","U",1
2023015466," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023007865," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023018107," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023082029,"N","Y","U","U","3","Y","N","Y","N","01800","N"," "," "," "," "," "," "," ","N",1
2023102115," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023011078,"N","Y","N","Y","1","U","N","Y","Y","00636","N"," "," "," "," "," "," "," ","N",2
2023001278," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023069057,"U","U","Y","U","9","U","U","U","U","00398","N"," "," "," "," "," "," "," ","N",1
2023054891,"U","U","N","U","9","U","U","U","U","00168","Y","U","U","U","U","9","U","U","U",2
2023118978,"Y","Y","Y","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2023048511," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023087587,"N","Y","N","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2023098436," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023058625," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023051911,"N","N","N","N","0","N","N","N","N","00150","N"," "," "," "," "," "," "," ","N",2
2023042443," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023083469,"N","U","U","U","9","U","U","U","U","99999","Y","U","U","U","U","9","U","U","N",2
2023072356,"N","N","N","N","1","U","U","U","U","00398","N"," "," "," "," "," "," "," ","N",2
2023088313,"U","U","N","N","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2023017293,"N","U","U","U","2","U","Y","Y","Y","00250","N"," "," "," "," "," "," "," ","N",2
2023057676," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023054752,"Y","N","N","Y","1","Y","Y","Y","Y","00150","N"," "," "," "," "," "," "," ","N",1
2023037089," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023072909,"N","N","N","N","0","N","N","Y","N","00500","N"," "," "," "," "," "," "," ","N",1
2023028481," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023038188,"N","U","N","N","0","N","N","Y","Y","00399","Y","U","U","N","N","0","Y","Y","N",2
2023030499," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023060433,"N","N","N","N","0","N","N","Y","N","99999","N"," "," "," "," "," "," "," ","N",1
2023032475," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023091102,"N","N","U","N","0","N","N","N","N","00500","Y","N","N","N","N","0","N","N","N",1
2023053206,"N","Y","N","Y","1","U","Y","Y","Y","00649","N"," "," "," "," "," "," "," ","N",1
2023063807,"N","U","U","U","0","N","N","U","U","02384","N"," "," "," "," "," "," "," ","N",1
2023078566,"N","U","N","U","9","U","U","U","U","00010","N"," "," "," "," "," "," "," ","N",2
2023057684,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2023090693,"N","U","N","U","9","U","U","U","U","00050","N"," "," "," "," "," "," "," ","N",1
2023076645,"N","U","N","N","0","N","N","U","U","01200","N"," "," "," "," "," "," "," ","N",2
2023030327,"Y","U","N","U","0","N","N","Y","Y","00200","N"," "," "," "," "," "," "," ","N",1
2023029094,"N","U","N","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2023046357,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2023037021,"N","Y","N","Y","1","U","U","Y","N","00988","N"," "," "," "," "," "," "," ","N",1
2023111708," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023002052," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023066280,"N","U","N","U","9","U","U","U","U","00750","N"," "," "," "," "," "," "," ","N",1
2023067321,"N","U","U","N","0","N","N","U","U","00398","N"," "," "," "," "," "," "," ","N",2
2023022363," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023079735," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023033186,"N","U","Y","U","9","U","U","U","U","01300","N"," "," "," "," "," "," "," ","N",2
2023054162," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023083484,"N","N","N","U","9","U","U","Y","U","00647","N"," "," "," "," "," "," "," ","N",2
2023070332,"N","U","U","U","9","U","U","U","U","00398","N"," "," "," "," "," "," "," ","N",2
2023101352," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023080462," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023111148,"N","U","N","Y","9","U","U","U","U","00150","N"," "," "," "," "," "," "," ","N",1
2023053649," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023079331,"N","Y","Y","Y","9","U","U","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2024001831,"N","U","N","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2023034295,"Y","U","U","N","1","U","Y","Y","N","01450","N"," "," "," "," "," "," "," ","N",1
2023040640,"N","U","N","N","0","N","N","Y","Y","01000","N"," "," "," "," "," "," "," ","N",2
2023030833,"N","N","Y","Y","1","N","Y","Y","Y","00700","N"," "," "," "," "," "," "," ","N",1
2023061813,"N","U","Y","U","9","U","U","U","U","00400","Y","U","U","U","U","9","U","U","N",1
2023046017,"N","U","U","N","0","N","N","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2023049450,"N","U","N","N","0","N","N","U","U","99999","Y","U","N","N","N","0","U","U","N",1
2023018951," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023033596,"N","Y","N","N","0","N","N","Y","N","00050","N"," "," "," "," "," "," "," ","N",2
2023048132," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023068647," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023075198,"N","U","N","N","0","N","N","Y","N","01063","N"," "," "," "," "," "," "," ","N",2
2023067073," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023085200," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023017624," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023076960,"U","U","U","U","9","U","U","U","U","01400","N"," "," "," "," "," "," "," ","N",2
2023058868,"N","U","U","U","1","U","Y","U","U","00050","N"," "," "," "," "," "," "," ","N",1
2023097079,"U","U","U","U","0","N","N","Y","N","99999","N"," "," "," "," "," "," "," ","N",2
2023100338,"N","Y","Y","N","1","U","N","Y","Y","00750","N"," "," "," "," "," "," "," ","N",1
2023054251,"U","U","Y","U","9","U","U","U","U","00600","N"," "," "," "," "," "," "," ","N",2
2023043626," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023049195,"N","N","N","N","0","N","N","Y","Y","00085","N"," "," "," "," "," "," "," ","N",2
2023079074,"U","U","N","U","1","U","U","Y","N","00500","N"," "," "," "," "," "," "," ","N",1
2023025906," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023060203,"N","U","N","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2023083618,"N","N","N","N","0","N","N","N","N","00163","N"," "," "," "," "," "," "," ","N",2
2023074414,"Y","Y","Y","Y","3","Y","Y","Y","N","01700","N"," "," "," "," "," "," "," ","N",1
2023102029,"U","U","U","U","9","U","U","U","U","00750","N"," "," "," "," "," "," "," ","U",1
2023067068," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023034671,"U","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2023015981," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023051428," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023051079,"Y","Y","N","N","9","U","Y","Y","Y","01600","N"," "," "," "," "," "," "," ","N",1
2023063274,"U","U","U","U","9","U","U","U","U","00000","N"," "," "," "," "," "," "," ","N",1
2023070113," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023034778,"Y","N","N","N","0","N","N","N","N","00080","N"," "," "," "," "," "," "," ","N",1
2023058129,"N","U","U","U","9","U","U","U","U","00045","N"," "," "," "," "," "," "," ","N",2
2023035940,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2023082640," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023062827,"Y","N","Y","N","0","N","N","Y","N","01750","N"," "," "," "," "," "," "," ","N",2
2023040387,"N","U","N","U","0","N","N","Y","Y","00125","N"," "," "," "," "," "," "," ","N",2
2023042343,"U","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","U",1
2023054506,"N","N","N","U","9","U","U","U","U","00050","N"," "," "," "," "," "," "," ","N",2
2023057748,"N","Y","U","N","0","N","N","Y","Y","00750","N"," "," "," "," "," "," "," ","N",1
2023047207," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023077387," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023075234,"Y","Y","Y","Y","1","N","N","Y","Y","00500","N"," "," "," "," "," "," "," ","N",1
2023015983," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023066484,"Y","Y","N","N","0","N","N","N","N","00045","N"," "," "," "," "," "," "," ","N",1
2023072997,"U","U","U","U","9","U","U","U","U","00883","N"," "," "," "," "," "," "," ","N",2
2023009397,"N","N","N","N","0","N","N","N","N","00100","N"," "," "," "," "," "," "," ","N",2
2023025531," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023029102," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023062177," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023068655,"N","N","N","N","0","N","N","Y","N","00249","N"," "," "," "," "," "," "," ","N",1
2023068922,"N","N","N","N","0","N","U","N","N","00400","N"," "," "," "," "," "," "," ","N",1
2023057681," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023078180,"N","N","N","N","0","N","N","N","N","00700","N"," "," "," "," "," "," "," ","N",1
2023050951," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023065455,"N","N","N","N","0","N","N","U","U","00050","N"," "," "," "," "," "," "," ","N",2
2023067214," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023096104," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2023017925," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023034405,"N","Y","N","Y","3","N","Y","Y","Y","00745","N"," "," "," "," "," "," "," ","N",1
2023073496," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2023098997," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
